fid,LENGTH,FEATURES,y,x,mgrs
"239",429.6988,Highway,"27.98911387","84.31545734",45RTL3596898900
"239",429.6988,Highway,"27.98919467","84.31564057",45RTL3598698909
"239",429.6988,Highway,"27.98923270","84.31578365",45RTL3600098913
"239",429.6988,Highway,"27.98924820","84.31591014",45RTL3601298914
"239",429.6988,Highway,"27.98924820","84.31591014",45RTL3601298914
"239",429.6988,Highway,"27.98924787","84.31605311",45RTL3602698914
"239",429.6988,Highway,"27.98922712","84.31624875",45RTL3604698911
"239",429.6988,Highway,"27.98919289","84.31641513",45RTL3606298907
"239",429.6988,Highway,"27.98895848","84.31729638",45RTL3614898879
"239",429.6988,Highway,"27.98887669","84.31754395",45RTL3617298869
"239",429.6988,Highway,"27.98878810","84.31780548",45RTL3619898859
"239",429.6988,Highway,"27.98858368","84.31839580",45RTL3625598835
"239",429.6988,Highway,"27.98854041","84.31856723",45RTL3627298830
"239",429.6988,Highway,"27.98851075","84.31871011",45RTL3628698826
"239",429.6988,Highway,"27.98849684","84.31887210",45RTL3630298824
"239",429.6988,Highway,"27.98850092","84.31905828",45RTL3632098824
"239",429.6988,Highway,"27.98852984","84.31923437",45RTL3633898827
"239",429.6988,Highway,"27.98858136","84.31939655",45RTL3635498833
"239",429.6988,Highway,"27.98867332","84.31962748",45RTL3637798842
"240",83.69702,Highway,"27.98831035","84.34020892",45RTL3840198758
"240",83.69702,Highway,"27.98840979","84.34105241",45RTL3848498767
"241",210.172,Highway,"27.98844736","84.27715019",45RTL3219798910
"241",210.172,Highway,"27.98849900","84.27727422",45RTL3220998915
"241",210.172,Highway,"27.98870730","84.27802771",45RTL3228498937
"241",210.172,Highway,"27.98872962","84.27814659",45RTL3229598939
"241",210.172,Highway,"27.98873841","84.27826607",45RTL3230798940
"241",210.172,Highway,"27.98873841","84.27826607",45RTL3230798940
"241",210.172,Highway,"27.98872455","84.27842297",45RTL3232398938
"241",210.172,Highway,"27.98869490","84.27858493",45RTL3233898934
"241",210.172,Highway,"27.98865180","84.27869919",45RTL3235098929
"241",210.172,Highway,"27.98843202","84.27915865",45RTL3239498904
"242",231.1654,Highway,"27.98840979","84.34105241",45RTL3848498767
"242",231.1654,Highway,"27.98843387","84.34134795",45RTL3851398769
"242",231.1654,Highway,"27.98844242","84.34153859",45RTL3853298770
"242",231.1654,Highway,"27.98844242","84.34153859",45RTL3853298770
"242",231.1654,Highway,"27.98844191","84.34174383",45RTL3855298769
"242",231.1654,Highway,"27.98842112","84.34193883",45RTL3857198766
"242",231.1654,Highway,"27.98839363","84.34210585",45RTL3858898763
"242",231.1654,Highway,"27.98835943","84.34225316",45RTL3860298759
"242",231.1654,Highway,"27.98825689","84.34265822",45RTL3864298747
"242",231.1654,Highway,"27.98823629","84.34277697",45RTL3865398744
"242",231.1654,Highway,"27.98822697","84.34289640",45RTL3866598743
"242",231.1654,Highway,"27.98823029","84.34337296",45RTL3871298742
"243",28.00017,Highway,"27.98825369","84.27697305",45RTL3217998889
"243",28.00017,Highway,"27.98833706","84.27702600",45RTL3218498898
"243",28.00017,Highway,"27.98840462","84.27708781",45RTL3219098905
"243",28.00017,Highway,"27.98844736","84.27715019",45RTL3219798910
"244",299.9075,Highway,"27.98823029","84.34337296",45RTL3871298742
"244",299.9075,Highway,"27.98823671","84.34441630",45RTL3881598741
"244",299.9075,Highway,"27.98823671","84.34441630",45RTL3881598741
"244",299.9075,Highway,"27.98823593","84.34472638",45RTL3884598740
"244",299.9075,Highway,"27.98822160","84.34504085",45RTL3887698738
"244",299.9075,Highway,"27.98819597","84.34536482",45RTL3890898734
"244",299.9075,Highway,"27.98816138","84.34566462",45RTL3893798730
"244",299.9075,Highway,"27.98811103","84.34595039",45RTL3896598723
"244",299.9075,Highway,"27.98805853","84.34618850",45RTL3898998717
"244",299.9075,Highway,"27.98801063","84.34639803",45RTL3900998711
"245",139.2893,Highway,"27.98806080","84.28415893",45RTL3288598852
"245",139.2893,Highway,"27.98815649","84.28479776",45RTL3294898861
"245",139.2893,Highway,"27.98818321","84.28496939",45RTL3296598863
"245",139.2893,Highway,"27.98819415","84.28513145",45RTL3298198864
"245",139.2893,Highway,"27.98819415","84.28513145",45RTL3298198864
"245",139.2893,Highway,"27.98819380","84.28530300",45RTL3299898864
"245",139.2893,Highway,"27.98819326","84.28556288",45RTL3302498863
"246",153.499,Highway,"27.98843202","84.27915865",45RTL3239498904
"246",153.499,Highway,"27.98792497","84.27997956",45RTL3247498846
"246",153.499,Highway,"27.98785711","84.28006961",45RTL3248298838
"246",153.499,Highway,"27.98780282","84.28013618",45RTL3248998832
"246",153.499,Highway,"27.98765125","84.28034103",45RTL3250998815
"246",153.499,Highway,"27.98761725","84.28041718",45RTL3251698811
"247",373.0918,Highway,"27.98761725","84.28041718",45RTL3251698811
"247",373.0918,Highway,"27.98759450","84.28050735",45RTL3252598808
"247",373.0918,Highway,"27.98758980","84.28059820",45RTL3253498807
"247",373.0918,Highway,"27.98758501","84.28073607",45RTL3254798806
"247",373.0918,Highway,"27.98760211","84.28120313",45RTL3259398807
"247",373.0918,Highway,"27.98761072","84.28140331",45RTL3261398808
"247",373.0918,Highway,"27.98763511","84.28161305",45RTL3263498810
"247",373.0918,Highway,"27.98767289","84.28189463",45RTL3266298814
"247",373.0918,Highway,"27.98806080","84.28415893",45RTL3288598852
"248",516.7003,Highway,"27.98787048","84.31161274",45RTL3558698771
"248",516.7003,Highway,"27.98786584","84.31166991",45RTL3559298770
"248",516.7003,Highway,"27.98784088","84.31173147",45RTL3559898767
"248",516.7003,Highway,"27.98779336","84.31179361",45RTL3560498762
"248",516.7003,Highway,"27.98772106","84.31184105",45RTL3560898754
"248",516.7003,Highway,"27.98762399","84.31186428",45RTL3561098743
"248",516.7003,Highway,"27.98736224","84.31188259",45RTL3561298714
"248",516.7003,Highway,"27.98728097","84.31190142",45RTL3561398705
"248",516.7003,Highway,"27.98718386","84.31194435",45RTL3561798694
"248",516.7003,Highway,"27.98712512","84.31198230",45RTL3562198687
"248",516.7003,Highway,"27.98707534","84.31204379",45RTL3562798682
"248",516.7003,Highway,"27.98706163","84.31212190",45RTL3563498680
"248",516.7003,Highway,"27.98708171","84.31222045",45RTL3564498682
"248",516.7003,Highway,"27.98711987","84.31230634",45RTL3565398686
"248",516.7003,Highway,"27.98733570","84.31264054",45RTL3568698709
"248",516.7003,Highway,"27.98740308","84.31277417",45RTL3569998716
"248",516.7003,Highway,"27.98745244","84.31289313",45RTL3571198722
"248",516.7003,Highway,"27.98770151","84.31349430",45RTL3577198748
"248",516.7003,Highway,"27.98776886","84.31363746",45RTL3578598755
"248",516.7003,Highway,"27.98784529","84.31376158",45RTL3579898763
"248",516.7003,Highway,"27.98792847","84.31389272",45RTL3581198772
"248",516.7003,Highway,"27.98807245","84.31407231",45RTL3582998788
"248",516.7003,Highway,"27.98892060","84.31512764",45RTL3593598880
"248",516.7003,Highway,"27.98899255","84.31523459",45RTL3594598887
"248",516.7003,Highway,"27.98911387","84.31545734",45RTL3596898900
"249",172.1558,Highway,"27.98742910","84.28955688",45RTL3341598770
"249",172.1558,Highway,"27.98738124","84.28978549",45RTL3343798764
"249",172.1558,Highway,"27.98698561","84.29123377",45RTL3357998717
"250",367.4317,Highway,"27.98639598","84.30916352",45RTL3534298613
"250",367.4317,Highway,"27.98678359","84.30936033",45RTL3536298655
"250",367.4317,Highway,"27.98686920","84.30941776",45RTL3536898664
"250",367.4317,Highway,"27.98694576","84.30948469",45RTL3537598673
"250",367.4317,Highway,"27.98699974","84.30955601",45RTL3538298679
"250",367.4317,Highway,"27.98704915","84.30965654",45RTL3539298684
"250",367.4317,Highway,"27.98720636","84.30997596",45RTL3542498701
"250",367.4317,Highway,"27.98725581","84.31005743",45RTL3543298706
"250",367.4317,Highway,"27.98730985","84.31010715",45RTL3543798712
"250",367.4317,Highway,"27.98738425","84.31012896",45RTL3543998720
"250",367.4317,Highway,"27.98778582","84.31013964",45RTL3544198765
"250",367.4317,Highway,"27.98786925","84.31015894",45RTL3544398774
"250",367.4317,Highway,"27.98793234","84.31019915",45RTL3544798781
"250",367.4317,Highway,"27.98798409","84.31026157",45RTL3545498786
"250",367.4317,Highway,"27.98801778","84.31032648",45RTL3546098790
"250",367.4317,Highway,"27.98803787","84.31042185",45RTL3546998792
"250",367.4317,Highway,"27.98803787","84.31042185",45RTL3546998792
"250",367.4317,Highway,"27.98803767","84.31051207",45RTL3547898792
"250",367.4317,Highway,"27.98802170","84.31059018",45RTL3548698790
"250",367.4317,Highway,"27.98796505","84.31069804",45RTL3549698783
"250",367.4317,Highway,"27.98778842","84.31098791",45RTL3552598763
"250",367.4317,Highway,"27.98775668","84.31105453",45RTL3553198759
"250",367.4317,Highway,"27.98774066","84.31115488",45RTL3554198757
"250",367.4317,Highway,"27.98774950","84.31123751",45RTL3554998758
"250",367.4317,Highway,"27.98776961","84.31132144",45RTL3555798760
"250",367.4317,Highway,"27.98785709","84.31154789",45RTL3558098769
"250",367.4317,Highway,"27.98787048","84.31161274",45RTL3558698771
"251",196.3229,Highway,"27.98698561","84.29123377",45RTL3357998717
"251",196.3229,Highway,"27.98691754","84.29141785",45RTL3359798709
"251",196.3229,Highway,"27.98685181","84.29155682",45RTL3361098701
"251",196.3229,Highway,"27.98660719","84.29200856",45RTL3365498673
"251",196.3229,Highway,"27.98653469","84.29215133",45RTL3366898665
"251",196.3229,Highway,"27.98644861","84.29231503",45RTL3368498655
"251",196.3229,Highway,"27.98636017","84.29252955",45RTL3370598645
"251",196.3229,Highway,"27.98629208","84.29271808",45RTL3372398637
"251",196.3229,Highway,"27.98619444","84.29301327",45RTL3375298625
"252",872.4039,Highway,"27.98602379","84.29579073",45RTL3402598600
"252",872.4039,Highway,"27.98603019","84.29596230",45RTL3404298601
"252",872.4039,Highway,"27.98603019","84.29596230",45RTL3404298601
"252",872.4039,Highway,"27.98602865","84.29667710",45RTL3411298599
"252",872.4039,Highway,"27.98602832","84.29682960",45RTL3412798599
"252",872.4039,Highway,"27.98604146","84.29701580",45RTL3414598600
"252",872.4039,Highway,"27.98607038","84.29720650",45RTL3416498603
"252",872.4039,Highway,"27.98610827","84.29742073",45RTL3418598606
"252",872.4039,Highway,"27.98631850","84.29827463",45RTL3427098628
"252",872.4039,Highway,"27.98635205","84.29840816",45RTL3428398631
"252",872.4039,Highway,"27.98640136","84.29855570",45RTL3429898636
"252",872.4039,Highway,"27.98645746","84.29869882",45RTL3431298642
"252",872.4039,Highway,"27.98661229","84.29908556",45RTL3435198658
"252",872.4039,Highway,"27.98665038","84.29920957",45RTL3436398662
"252",872.4039,Highway,"27.98667937","84.29936214",45RTL3437898665
"252",872.4039,Highway,"27.98670378","84.29955283",45RTL3439798668
"252",872.4039,Highway,"27.98672138","84.29975747",45RTL3441798669
"252",872.4039,Highway,"27.98672138","84.29975747",45RTL3441798669
"252",872.4039,Highway,"27.98671196","84.29993854",45RTL3443598668
"252",872.4039,Highway,"27.98668227","84.30010556",45RTL3445198664
"252",872.4039,Highway,"27.98663453","84.30026745",45RTL3446798658
"252",872.4039,Highway,"27.98611903","84.30180049",45RTL3461698598
"252",872.4039,Highway,"27.98607807","84.30196240",45RTL3463298593
"252",872.4039,Highway,"27.98604392","84.30210018",45RTL3464698589
"252",872.4039,Highway,"27.98602556","84.30224309",45RTL3466098587
"252",872.4039,Highway,"27.98601617","84.30241017",45RTL3467698585
"252",872.4039,Highway,"27.98601575","84.30260079",45RTL3469598585
"252",872.4039,Highway,"27.98602378","84.30305321",45RTL3473998585
"252",872.4039,Highway,"27.98603251","84.30318666",45RTL3475398585
"252",872.4039,Highway,"27.98604800","84.30332522",45RTL3476698587
"252",872.4039,Highway,"27.98607924","84.30348225",45RTL3478298590
"252",872.4039,Highway,"27.98618653","84.30393558",45RTL3482798601
"252",872.4039,Highway,"27.98622452","84.30410216",45RTL3484398605
"252",872.4039,Highway,"27.98624678","84.30423565",45RTL3485698607
"252",872.4039,Highway,"27.98625323","84.30437864",45RTL3487098607
"253",74.27526,Highway,"27.98593516","84.29504263",45RTL3395198592
"253",74.27526,Highway,"27.98594387","84.29518562",45RTL3396598593
"253",74.27526,Highway,"27.98596163","84.29532355",45RTL3397998595
"253",74.27526,Highway,"27.98601048","84.29568585",45RTL3401598599
"253",74.27526,Highway,"27.98602379","84.29579073",45RTL3402598600
"254",202.3332,Highway,"27.98619444","84.29301327",45RTL3375298625
"254",202.3332,Highway,"27.98614209","84.29322726",45RTL3377398619
"254",202.3332,Highway,"27.98610336","84.29340379",45RTL3379098614
"254",202.3332,Highway,"27.98605780","84.29360826",45RTL3381098609
"254",202.3332,Highway,"27.98603484","84.29379437",45RTL3382898606
"254",202.3332,Highway,"27.98602318","84.29397034",45RTL3384698604
"254",202.3332,Highway,"27.98598382","84.29444232",45RTL3389298599
"254",202.3332,Highway,"27.98597001","84.29457063",45RTL3390598597
"254",202.3332,Highway,"27.98594481","84.29474720",45RTL3392298594
"254",202.3332,Highway,"27.98593549","84.29488506",45RTL3393698593
"254",202.3332,Highway,"27.98593516","84.29504263",45RTL3395198592
"255",575.338,Highway,"27.98625323","84.30437864",45RTL3487098607
"255",575.338,Highway,"27.98625291","84.30452668",45RTL3488598607
"255",575.338,Highway,"27.98624808","84.30466963",45RTL3489998606
"255",575.338,Highway,"27.98622291","84.30482650",45RTL3491498603
"255",575.338,Highway,"27.98617974","84.30496489",45RTL3492898598
"255",575.338,Highway,"27.98612078","84.30509816",45RTL3494198591
"255",575.338,Highway,"27.98605733","84.30522633",45RTL3495398584
"255",575.338,Highway,"27.98598489","84.30533605",45RTL3496498575
"255",575.338,Highway,"27.98590569","84.30544257",45RTL3497498566
"255",575.338,Highway,"27.98579032","84.30557822",45RTL3498798553
"255",575.338,Highway,"27.98535828","84.30608213",45RTL3503698504
"255",575.338,Highway,"27.98531525","84.30615380",45RTL3504398499
"255",575.338,Highway,"27.98527671","84.30623947",45RTL3505198495
"255",575.338,Highway,"27.98526748","84.30632967",45RTL3506098494
"255",575.338,Highway,"27.98528984","84.30642059",45RTL3506998496
"255",575.338,Highway,"27.98533032","84.30647980",45RTL3507598500
"255",575.338,Highway,"27.98539787","84.30653972",45RTL3508198508
"255",575.338,Highway,"27.98546996","84.30658757",45RTL3508698516
"255",575.338,Highway,"27.98577416","84.30675554",45RTL3510398549
"255",575.338,Highway,"27.98587103","84.30682253",45RTL3511098559
"255",575.338,Highway,"27.98596557","84.30691811",45RTL3512098570
"255",575.338,Highway,"27.98603980","84.30701807",45RTL3513098578
"255",575.338,Highway,"27.98609148","84.30711353",45RTL3513998583
"255",575.338,Highway,"27.98612505","84.30723752",45RTL3515198587
"255",575.338,Highway,"27.98613827","84.30737607",45RTL3516598588
"255",575.338,Highway,"27.98613827","84.30737607",45RTL3516598588
"255",575.338,Highway,"27.98611535","84.30753803",45RTL3518198585
"255",575.338,Highway,"27.98597840","84.30824292",45RTL3525098568
"255",575.338,Highway,"27.98596908","84.30837633",45RTL3526398567
"255",575.338,Highway,"27.98596881","84.30849515",45RTL3527598567
"255",575.338,Highway,"27.98599113","84.30860513",45RTL3528698569
"255",575.338,Highway,"27.98603369","84.30873868",45RTL3529998573
"255",575.338,Highway,"27.98609209","84.30885767",45RTL3531198580
"255",575.338,Highway,"27.98616854","84.30897226",45RTL3532298588
"255",575.338,Highway,"27.98624730","84.30906334",45RTL3533198596
"255",575.338,Highway,"27.98639598","84.30916352",45RTL3534298613
"256",422.0175,Highway,"27.98479170","84.27525376",45RTL3200198509
"256",422.0175,Highway,"27.98491105","84.27536843",45RTL3201398522
"256",422.0175,Highway,"27.98503717","84.27547803",45RTL3202498536
"256",422.0175,Highway,"27.98541791","84.27575539",45RTL3205298577
"256",422.0175,Highway,"27.98556887","84.27585617",45RTL3206298594
"256",422.0175,Highway,"27.98573113","84.27594681",45RTL3207298611
"256",422.0175,Highway,"27.98590017","84.27602857",45RTL3208098630
"256",422.0175,Highway,"27.98712427","84.27652221",45RTL3213298765
"256",422.0175,Highway,"27.98825369","84.27697305",45RTL3217998889
"257",68.00735,Bridge Road,"27.98390570","84.24885225",45RTL2940198469
"257",68.00735,Bridge Road,"27.98331947","84.24864758",45RTL2937998404
"258",411.336,Highway,"27.98202668","84.27247718",45RTL3172198208
"258",411.336,Highway,"27.98236891","84.27283639",45RTL3175798246
"258",411.336,Highway,"27.98247472","84.27295102",45RTL3176998257
"258",411.336,Highway,"27.98258506","84.27305613",45RTL3177998269
"258",411.336,Highway,"27.98297231","84.27346184",45RTL3182098311
"258",411.336,Highway,"27.98309614","84.27359113",45RTL3183398325
"258",411.336,Highway,"27.98320868","84.27372484",45RTL3184798337
"258",411.336,Highway,"27.98367015","84.27425019",45RTL3190098387
"258",411.336,Highway,"27.98381198","84.27440304",45RTL3191598402
"258",411.336,Highway,"27.98390881","84.27449351",45RTL3192498413
"258",411.336,Highway,"27.98410023","84.27467063",45RTL3194298433
"258",411.336,Highway,"27.98426015","84.27480446",45RTL3195698451
"258",411.336,Highway,"27.98455527","84.27502442",45RTL3197898483
"258",411.336,Highway,"27.98464537","84.27509581",45RTL3198598493
"258",411.336,Highway,"27.98479170","84.27525376",45RTL3200198509
"259",1173.73,Highway,"27.98801063","84.34639803",45RTL3900998711
"259",1173.73,Highway,"27.98798107","84.34648879",45RTL3901898708
"259",1173.73,Highway,"27.98794024","84.34657444",45RTL3902698703
"259",1173.73,Highway,"27.98786781","84.34666952",45RTL3903698695
"259",1173.73,Highway,"27.98779993","84.34674555",45RTL3904398687
"259",1173.73,Highway,"27.98766420","84.34688808",45RTL3905798672
