fid,field_1,Name,osm_id,code,fclass,ref,oneway,maxspeed,bridge,tunnel,len,distance,angle,y,x,z
"4233","3075",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,55.34688854,0.000540084,56.29522088,27.8012017,84.9324006,419.9
"4234","3077",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,50.0155787,0.000483771,51.9006459,27.8015002,84.9327813,413.8
"4235","3079",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,34.49637096,0.000341412,63.86274536,27.8016506,84.9330878,412.8
"4236","3081",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,297.5869225,0.002966409,68.22764262,27.8027509,84.9358426,426.3
"4237","3083",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,157.0021088,0.001565041,68.22782305,27.8033314,84.937296,437.2
"4238","3085",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,102.0776476,0.001022303,71.45162241,27.8036566,84.9382652,443.1
"4239","3087",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,14.83405957,0.000150198,82.46333553,27.8036763,84.9384141,443
"4240","3089",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,15.85672303,0.000160914,90.74775827,27.8036742,84.938575,443.2
"4241","3091",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,113.1049569,0.00114781,89.76039542,27.803679,84.9397228,451.7
"4242","3093",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,64.40515829,0.000651642,81.33271882,27.8037772,84.940367,458.4
"4243","3095",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,65.45746878,0.00063401,52.57521878,27.8041625,84.9408705,458.2
"4244","3097",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,117.4983378,0.001113552,41.90230896,27.8049913,84.9416142,451.9
"4245","3099",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,45.36990819,0.000433196,45.57985913,27.8052945,84.9419236,457.8
"4246","3101",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,105.1665034,0.001004143,45.58100771,27.8059973,84.9426408,459
"4247","3103",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,77.28953849,0.000742934,48.84744749,27.8064862,84.9432002,452.4
"4248","3105",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,28.85600228,0.000270317,35.92452253,27.8067051,84.9433588,452.9
"4249","3107",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,47.03683609,0.000431435,23.04688095,27.8071021,84.9435277,451.1
"4250","3109",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.63790145,0.000224712,18.49945291,27.8073152,84.943599,449.7
"4251","3111",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,111.7818312,0.001020299,19.17370412,27.8082789,84.9439341,455.9
"4252","3113",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,106.7261683,0.00097265,17.79785853,27.809205,84.9442314,451.6
"4253","3115",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,140.509265,0.001276222,14.38685847,27.8104412,84.9445485,437.5
"4254","3117",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,23.03145556,0.000210212,19.13311769,27.8106398,84.9446174,435.1
"4255","3119",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,29.37592992,0.00027376,33.07475657,27.8108692,84.9447668,435.6
"4256","3121",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.85547436,0.000242543,56.26406965,27.8110039,84.9449685,435.2
"4257","3123",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,81.10355933,0.000807072,67.08851987,27.8113181,84.9457119,429.3
"4258","3125",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,85.92954921,0.000860868,71.65134311,27.8115891,84.946529,420.6
"4259","3127",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,18.07159323,0.000181298,72.70441926,27.811643,84.9467021,418.6
"4260","3129",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,18.57247658,0.000188138,83.16206453,27.8116654,84.9468889,420.1
"4261","3131",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,75.55229565,0.000766572,87.42798287,27.8116998,84.9476547,421.4
"4262","3133",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.86009909,0.000249437,72.81452009,27.8117735,84.947893,422.9
"4263","3135",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.74944379,0.000247801,71.21408602,27.8118533,84.9481276,425.9
"4264","3137",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.61227209,0.000243084,62.64434887,27.811965,84.9483435,426
"4265","3139",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,36.62225364,0.000362477,63.85909244,27.8121247,84.9486689,422.2
"4266","3141",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,35.51642936,0.000345675,54.95366459,27.8123232,84.9489519,418.4
"4267","3143",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,25.31344924,0.000240945,44.04151606,27.8124964,84.9491194,413.2
"4268","3145",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,51.10344996,0.000484405,41.97929993,27.8128565,84.9494434,406.9
"4269","3147",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,20.83389001,0.00019824,43.87589599,27.8129994,84.9495808,406.4
"4270","3149",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,29.25959298,0.000278259,43.60210894,27.8132009,84.9497727,405.8
"4271","3151",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,24.55083031,0.000237648,52.24765992,27.8133464,84.9499606,406.4
"4272","3153",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,16.10649968,0.000158692,61.30309535,27.8134226,84.9500998,406.4
"4273","3155",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,17.5054356,0.000175946,74.20221566,27.8134705,84.9502691,406.5
"4274","3157",Prithvi Rajmarg,"140332491","5112",trunk,H04,B,"0",F,F,18.54317046,0.000187989,84.7503835,27.8134877,84.9504563,405.7
"4275","3171",Belkhu Khola Bridge,"140332496","5112",trunk,H04,B,"0",T,F,49.83550211,0.000505121,95.72639451,27.8134373,84.9509589,400.7
"4276","3173",Belkhu Khola Bridge,"140332496","5112",trunk,H04,B,"0",T,F,60.26731001,0.000610853,95.73112591,27.8133763,84.9515667,396.9
"4277","3777",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,24.28470395,0.00024637,93.14112984,27.8133628,84.9518127,401.3
"4278","3779",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,13.80612175,0.000139803,82.4784794,27.8133811,84.9519513,404.5
"4279","3781",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,12.80743165,0.000128433,72.36919917,27.81342,84.9520737,406.6
"4280","3783",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,17.36973411,0.000166344,47.02193766,27.8135334,84.9521954,406.5
"4281","3785",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,82.23687907,0.000790135,48.61215703,27.8140558,84.9527882,403
"4282","3787",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,22.09812521,0.000214758,54.20800679,27.8141814,84.9529624,400.3
"4283","3789",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,17.92382084,0.000175159,56.99944459,27.8142768,84.9531093,400
"4284","3791",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,66.47305137,0.000659599,65.33103002,27.8145521,84.9537087,401
"4285","3793",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,168.3894793,0.001641572,55.76201623,27.8154757,84.9550658,414.5
"4286","3795",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,29.64339019,0.000289716,57.04494571,27.8156333,84.9553089,414.7
"4287","3797",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,18.58418946,0.000185143,67.78482678,27.8157033,84.9554803,415
"4288","3799",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,21.62051211,0.000217613,75.41457172,27.8157581,84.9556909,415.6
"4289","3801",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,20.60144043,0.000208946,85.85577263,27.8157732,84.9558993,416.8
"4290","3803",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,20.57276613,0.000208216,98.36748757,27.8157429,84.9561053,418.9
"4291","3805",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,22.60210112,0.000225726,110.5946662,27.8156635,84.9563166,419.9
"4292","3807",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,70.75336765,0.000699623,116.704225,27.8153491,84.9569416,423.7
"4293","3809",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,21.67710787,0.00021435,116.6965455,27.8152528,84.9571331,425.7
"4294","3811",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,19.85691356,0.000198067,111.4092731,27.8151805,84.9573175,426.7
"4295","3813",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,29.44598946,0.000294078,110.5856896,27.8150771,84.9575928,425.9
"4296","3815",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,51.85141832,0.000519883,107.7623059,27.8149185,84.9580879,426.6
"4297","3817",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,75.21872643,0.000751554,110.2722991,27.8146581,84.9587929,437
"4298","3819",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,42.6482131,0.000424442,112.8618106,27.8144932,84.959184,434.4
"4299","3821",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,27.74448694,0.000272397,120.5849887,27.8143546,84.9594185,436.2
"4300","3823",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,23.5721799,0.000230836,121.9343456,27.8142325,84.9596144,438.3
"4301","3825",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,22.03007197,0.000215595,122.2673661,27.8141174,84.9597967,439.8
"4302","3827",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,26.03423491,0.000253176,125.4666467,27.8139705,84.9600029,442.3
"4303","3829",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,30.03989983,0.000287795,132.7892862,27.813775,84.9602141,442.8
"4304","3831",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,15.22588285,0.000144732,136.6237857,27.8136698,84.9603135,442
"4305","3833",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,57.34820462,0.000543126,138.4558196,27.8132633,84.9606737,439.6
"4306","3835",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,61.37937801,0.000578141,141.221016,27.8128126,84.9610358,442.4
"4307","3837",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,120.4207401,0.001130904,142.7582281,27.8119123,84.9617202,439.1
"4308","3839",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,38.50337307,0.000362465,141.508062,27.8116286,84.9619458,437.3
"4309","3841",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,34.86881697,0.000331892,135.9644021,27.81139,84.9621765,440.7
"4310","3843",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,32.37359808,0.00031753,121.0968224,27.811226,84.9624484,442.4
"4311","3845",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,90.30961037,0.000894168,115.9374678,27.8108349,84.9632525,445.6
"4312","3847",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,51.32843968,0.0005083,115.8340844,27.8106134,84.96371,445.3
"4313","3849",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,21.32162955,0.000208299,123.1484059,27.8104995,84.9638844,446.6
"4314","3851",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,23.43739103,0.00022722,126.9858911,27.8103628,84.9640659,442.6
"4315","3853",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,17.56767921,0.00016644,138.2635445,27.8102386,84.9641767,442.6
"4316","3855",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,23.80968741,0.000224022,141.7795679,27.8100626,84.9643153,443.3
"4317","3857",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,35.25302663,0.000326284,150.936868,27.8097774,84.9644738,448.5
"4318","3859",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,16.33626353,0.000152323,146.622907,27.8096502,84.9645576,451.1
"4319","3861",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,14.09938133,0.000134722,134.06771,27.8095565,84.9646544,452.7
"4320","3863",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,22.8712278,0.000227488,113.1952834,27.8094669,84.9648635,453.5
"4321","3865",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,62.14445134,0.000627847,100.6656237,27.8093507,84.9654805,449.1
"4322","3867",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,72.46446158,0.000733025,99.04983365,27.8092354,84.9662044,443.4
"4323","3869",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,21.82337254,0.000221275,85.20410323,27.8092539,84.9664249,443.7
"4324","3871",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,11.1517364,0.000111871,72.68263879,27.8092872,84.9665317,443.3
"4325","3873",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,10.31557488,0.000101845,62.45369413,27.8093343,84.966622,442.6
"4326","3875",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,41.36506629,0.000407108,60.72121162,27.8095334,84.9669771,431
"4327","3877",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,15.46338371,0.000156864,86.67429177,27.8095425,84.9671337,429.7
"4328","3879",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,18.84050077,0.000190872,96.61864625,27.8095205,84.9673233,428.6
"4329","3881",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,12.36912266,0.000123754,109.298786,27.8094796,84.9674401,428
"4330","3883",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,20.09516833,0.000200826,110.0952312,27.8094106,84.9676287,426.3
"4331","3885",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,22.80068084,0.000225485,116.610506,27.8093096,84.9678303,425
"4332","3887",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,16.28136745,0.000160117,119.6871816,27.8092303,84.9679694,424.2
"4333","3889",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,14.12203388,0.000137734,123.9900427,27.8091533,84.9680836,424
"4334","3891",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,16.47130904,0.000154862,142.1607106,27.809031,84.9681786,425.8
"4335","3893",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,15.27397846,0.000140584,154.5103717,27.8089041,84.9682391,427.6
"4336","3895",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,24.82436214,0.000227014,159.2578534,27.8086918,84.9683195,426.3
"4337","3897",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,24.16767758,0.000219261,166.9525002,27.8084782,84.968369,425.4
"4338","3899",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,23.33711121,0.000211222,170.2968657,27.80827,84.9684046,424.3
"4339","3901",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,67.89563585,0.000614705,169.8051997,27.807665,84.9685134,418.1
"4340","3903",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,19.56276579,0.000176648,175.4868624,27.8074889,84.9685273,419.3
"4341","3905",Prithvi Rajmarg,"140332506","5112",trunk,H04,B,"0",F,F,13.69743979,0.000123659,176.2907156,27.8073655,84.9685353,419.2
"4342","65",Bridge,,,,H04,,,T,F,101.3356437,0.00093814,330.7846381,27.8071372,84.9685016,418.3
"4343","64",Bridge,,,,H04,,,T,F,101.3356437,0,330.7846381,27.8063184,84.9689595,420.1
"4344","3571",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,23.29018564,0.000227842,122.4345471,27.8061962,84.9691518,421.8
"4345","3573",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,129.264911,0.001222569,139.1226849,27.8052718,84.9699519,428
"4346","3575",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,56.20734259,0.000541648,129.9220478,27.8049242,84.9703673,428.2
"4347","3577",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,57.51236181,0.000559692,125.0842717,27.8046025,84.9708253,421.3
"4348","3579",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,16.18650659,0.000156696,127.6889799,27.8045067,84.9709493,419.8
"4349","3581",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,19.57669427,0.000186285,136.0874886,27.8043725,84.9710785,418.2
"4350","3583",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,11.97777251,0.000112641,142.0313303,27.8042837,84.9711478,417.2
"4351","3585",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,13.97595691,0.000129299,151.1950304,27.8041704,84.9712101,416.7
"4352","3587",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,13.69191147,0.000126249,153.3131726,27.8040576,84.9712668,417.8
"4353","3589",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,11.21795472,0.000101501,170.8160807,27.8039574,84.971283,419.9
"4354","3591",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,12.84415302,0.000115906,180.5932052,27.8038415,84.9712818,422.5
"4355","3593",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,12.41281689,0.000115638,212.8930081,27.8037444,84.971219,425.4
"4356","3595",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,14.24398716,0.000137413,230.6108464,27.8036572,84.9711128,428.5
"4357","3597",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,48.34552875,0.000476467,241.4931891,27.8034298,84.9706941,435.1
"4358","3599",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,13.9323176,0.000134753,231.8714309,27.8033466,84.9705881,435.6
"4359","3601",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,13.12579155,0.000122628,214.4676146,27.8032455,84.9705187,438.4
"4360","3603",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,12.53858072,0.000113631,191.6263713,27.8031342,84.9704958,440.4
"4361","3605",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,12.05612764,0.000108845,176.1544113,27.8030256,84.9705031,442.5
"4362","3607",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,14.2220925,0.000129966,159.8361028,27.8029036,84.9705479,447.5
"4363","3609",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,43.7075345,0.000414201,138.1217753,27.8025952,84.9708244,441.6
"4364","3611",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,30.61175073,0.00028368,150.1724481,27.8023491,84.9709655,440.1
"4365","3613",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,34.94727829,0.000318604,161.877829,27.8020463,84.9710646,441.6
"4366","3615",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,35.58174371,0.000328473,152.5534248,27.8017548,84.971216,455.3
"4367","3617",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,35.61423582,0.000336866,139.0684793,27.8015003,84.9714367,463.1
"4368","3619",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,76.7590287,0.00074988,123.1263678,27.8010905,84.9720647,447.6
"4369","3621",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,17.23305063,0.000164403,134.8274971,27.8009746,84.9721813,446.8
"4370","3623",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,19.63798316,0.000186621,136.7370197,27.8008387,84.9723092,446.1
"4371","3625",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,21.07629862,0.000200008,137.4314811,27.8006914,84.9724445,441.1
"4372","3627",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,17.98776173,0.000172527,132.2044373,27.8005755,84.9725723,438.5
"4373","3629",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,19.62141835,0.000195021,113.6075085,27.8004974,84.972751,436.1
"4374","3631",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,13.6442241,0.000137682,101.9465261,27.8004689,84.9728857,434.9
"4375","3633",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,18.9966351,0.000191521,77.1174991,27.8005116,84.9730724,433
"4376","3635",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,14.27631143,0.000141834,66.12774698,27.800569,84.9732021,434.9
"4377","3637",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,45.95647821,0.000456571,66.12415479,27.8007538,84.9736196,437.5
"4378","3639",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,17.93361802,0.000181018,78.36727782,27.8007903,84.9737969,435.4
"4379","3641",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,20.08377623,0.000203807,89.52207769,27.800792,84.9740007,434.2
"4380","3643",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,22.36501461,0.000226219,99.05426324,27.8007564,84.9742241,434.3
"4381","3645",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,72.25681431,0.000720091,111.9269996,27.8004875,84.9748921,437.4
"4382","3647",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,37.28695885,0.000373434,108.5174306,27.8003689,84.9752462,441.2
"4384","3651",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,30.69667723,0.000310921,96.85301944,27.8002384,84.9758631,433.7
"4385","3653",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,28.84055839,0.000291989,97.63613761,27.8001996,84.9761525,430.9
"4386","3655",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,30.02187497,0.000304396,85.36453657,27.8002242,84.9764559,428.8
"4387","3649",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,32.08604676,0.000322042,106.8594307,27.8002755,84.9755544,428.4
"4388","3659",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,52.9960625,0.000535064,78.6501665,27.8003808,84.9772364,426.6
"4389","3661",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,63.31940135,0.000636186,73.98656423,27.8005563,84.9778479,427
"4390","3663",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,113.4324561,0.00114058,74.65147824,27.8008582,84.9789478,415.3
"4391","3665",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,26.35975198,0.000265274,75.39275596,27.8009251,84.9792045,413.8
"4392","3447",Prithvi Rajmarg,"140332501","5112",trunk,H04,B,"0",F,F,11.51330864,0.000112147,55.38885782,27.8009498,84.7158053,414.4
"4393","3669",Prithvi Rajmarg,"140332502","5112",trunk,H04,B,"0",F,F,27.00443411,0.000273948,92.88747174,27.800936,84.9798007,416.9
