id,fid,X,Y,Z,name,ref,oneway,maxspeed,bridge,tunnel
4342,46,575838.6535,3077043.456,383.6,Prithvi Rajmarg,H04,B,0,F,F
4343,46,575844.2045,3077030.259,383.4,Prithvi Rajmarg,H04,B,0,F,F
4344,46,575849.3393,3077017.459,383.2,Prithvi Rajmarg,H04,B,0,F,F
4345,46,575858.4363,3076988.693,383,Prithvi Rajmarg,H04,B,0,F,F
4346,46,575868.3966,3076949.516,382.6,Prithvi Rajmarg,H04,B,0,F,F
4347,46,575871.6421,3076931.573,381.5,Prithvi Rajmarg,H04,B,0,F,F
4348,46,575873.9748,3076913.07,380.9,Prithvi Rajmarg,H04,B,0,F,F
4349,46,575874.8855,3076899.789,382.7,Prithvi Rajmarg,H04,B,0,F,F
4350,46,575875.4595,3076893.089,383.6,Prithvi Rajmarg,H04,B,0,F,F
4351,46,575877.6334,3076887.384,383.9,Prithvi Rajmarg,H04,B,0,F,F
4352,46,575879.7834,3076877.602,384.8,Prithvi Rajmarg,H04,B,0,F,F
4353,46,575883.0133,3076870.053,385,Prithvi Rajmarg,H04,B,0,F,F
4354,46,575885.9572,3076862.525,385.1,Prithvi Rajmarg,H04,B,0,F,F
4355,46,575890.3273,3076855.416,384.7,Prithvi Rajmarg,H04,B,0,F,F
4356,46,575895.7552,3076846.186,384.5,Prithvi Rajmarg,H04,B,0,F,F
4357,46,575903.597,3076838.533,384,Prithvi Rajmarg,H04,B,0,F,F
4358,46,575914.4993,3076828.384,383.2,Prithvi Rajmarg,H04,B,0,F,F
4359,46,575918.5636,3076824.476,383,Prithvi Rajmarg,H04,B,0,F,F
4360,46,575923.0739,3076821.745,383.2,Prithvi Rajmarg,H04,B,0,F,F
4361,46,575932.286,3076815.575,383.7,Prithvi Rajmarg,H04,B,0,F,F
4362,46,575955.1645,3076804.725,383,Prithvi Rajmarg,H04,B,0,F,F
4363,46,575979.4048,3076795.147,382.1,Prithvi Rajmarg,H04,B,0,F,F
4364,46,576003.6344,3076787.276,383.3,Prithvi Rajmarg,H04,B,0,F,F
4365,46,576027.5243,3076777.02,384,Prithvi Rajmarg,H04,B,0,F,F
4366,46,576055.5441,3076768.12,383.2,Prithvi Rajmarg,H04,B,0,F,F
4367,46,576078.1153,3076762.333,383,Prithvi Rajmarg,H04,B,0,F,F
4368,46,576096.4423,3076759.257,383.5,Prithvi Rajmarg,H04,B,0,F,F
4369,46,576115.5742,3076758.235,384,Prithvi Rajmarg,H04,B,0,F,F
4370,46,576126.3163,3076757.948,384,Prithvi Rajmarg,H04,B,0,F,F
4371,46,576136.6833,3076759.343,384,Prithvi Rajmarg,H04,B,0,F,F
4372,46,576165.3877,3076765.418,381.9,Prithvi Rajmarg,H04,B,0,F,F
4373,46,576193.8948,3076769.952,379.1,Prithvi Rajmarg,H04,B,0,F,F
4374,46,576203.2659,3076773.025,378.2,Prithvi Rajmarg,H04,B,0,F,F
4375,46,576214.7631,3076774.87,376.8,Prithvi Rajmarg,H04,B,0,F,F
4376,46,576225.7152,3076775.66,375.8,Prithvi Rajmarg,H04,B,0,F,F
4377,46,576230.9973,3076775.56,375.3,Prithvi Rajmarg,H04,B,0,F,F
4378,46,576236.3346,3076774.507,374.8,Prithvi Rajmarg,H04,B,0,F,F
4379,46,576243.1782,3076772.09,374.2,Prithvi Rajmarg,H04,B,0,F,F
4380,46,576251.2302,3076768.683,372.7,Prithvi Rajmarg,H04,B,0,F,F
4381,46,576260.757,3076762.648,370.2,Prithvi Rajmarg,H04,B,0,F,F
4382,46,576269.8995,3076755.049,367.4,Prithvi Rajmarg,H04,B,0,F,F
4383,46,576278.2156,3076745.682,364.2,Prithvi Rajmarg,H04,B,0,F,F
4384,46,576282.2419,3076736.875,362.1,Prithvi Rajmarg,H04,B,0,F,F
4385,46,576284.1957,3076731.723,361.1,Prithvi Rajmarg,H04,B,0,F,F
4386,46,576285.5397,3076726.402,360.6,Prithvi Rajmarg,H04,B,0,F,F
4387,46,576287.1143,3076720.439,360,Prithvi Rajmarg,H04,B,0,F,F
4388,46,576287.5325,3076713.482,359.9,Prithvi Rajmarg,H04,B,0,F,F
4389,46,576285.2386,3076694.363,361.1,Prithvi Rajmarg,H04,B,0,F,F
4390,46,576279.2097,3076669.048,364.4,Prithvi Rajmarg,H04,B,0,F,F
4391,46,576276.4874,3076658.504,366,Prithvi Rajmarg,H04,B,0,F,F
4392,46,576275.8413,3076653.136,366.6,Prithvi Rajmarg,H04,B,0,F,F
4393,46,576276.6031,3076647.944,366.7,Prithvi Rajmarg,H04,B,0,F,F
4394,46,576277.2979,3076642.43,366.8,Prithvi Rajmarg,H04,B,0,F,F
4395,46,576278.6708,3076637.208,366.2,Prithvi Rajmarg,H04,B,0,F,F
4396,46,576280.1881,3076634.104,365.5,Prithvi Rajmarg,H04,B,0,F,F
4397,46,576281.9183,3076631.61,364.9,Prithvi Rajmarg,H04,B,0,F,F
4398,46,576284.1325,3076627.358,364,Prithvi Rajmarg,H04,B,0,F,F
4399,46,576287.7385,3076624.278,363,Prithvi Rajmarg,H04,B,0,F,F
4400,46,576291.4389,3076620.3,362,Prithvi Rajmarg,H04,B,0,F,F
4401,46,576296.2739,3076617.671,360.9,Prithvi Rajmarg,H04,B,0,F,F
4402,46,576302.6447,3076613.667,359.9,Prithvi Rajmarg,H04,B,0,F,F
4403,46,576310.2625,3076611.952,359.9,Prithvi Rajmarg,H04,B,0,F,F
4404,46,576317.3343,3076610.867,359.9,Prithvi Rajmarg,H04,B,0,F,F
4405,46,576325.1,3076612.267,359.8,Prithvi Rajmarg,H04,B,0,F,F
4406,46,576331.7112,3076615.489,360.4,Prithvi Rajmarg,H04,B,0,F,F
4407,46,576337.449,3076619.714,361.9,Prithvi Rajmarg,H04,B,0,F,F
4408,46,576342.3642,3076623.125,363.2,Prithvi Rajmarg,H04,B,0,F,F
4409,46,576346.0172,3076626.672,364,Prithvi Rajmarg,H04,B,0,F,F
4410,46,576351.2515,3076637.31,364.8,Prithvi Rajmarg,H04,B,0,F,F
4411,46,576355.4897,3076648.086,365.1,Prithvi Rajmarg,H04,B,0,F,F
4412,46,576358.448,3076661.823,364.9,Prithvi Rajmarg,H04,B,0,F,F
4413,46,576360.5315,3076676.796,363.2,Prithvi Rajmarg,H04,B,0,F,F
4414,46,576361.6897,3076691.597,359.3,Prithvi Rajmarg,H04,B,0,F,F
4415,46,576364.8082,3076720.595,353.6,Prithvi Rajmarg,H04,B,0,F,F
4416,46,576367.1148,3076732.976,351.3,Prithvi Rajmarg,H04,B,0,F,F
4417,46,576370.9181,3076745.522,350.2,Prithvi Rajmarg,H04,B,0,F,F
4418,46,576373.0048,3076752.14,349.5,Prithvi Rajmarg,H04,B,0,F,F
4419,46,576376.5143,3076758.135,348.8,Prithvi Rajmarg,H04,B,0,F,F
4420,46,576383.1462,3076767.452,347.9,Prithvi Rajmarg,H04,B,0,F,F
4421,46,576391.3145,3076775.305,348.3,Prithvi Rajmarg,H04,B,0,F,F
4422,46,576398.5944,3076780.293,348.7,Prithvi Rajmarg,H04,B,0,F,F
4423,46,576407.0329,3076784.368,349.1,Prithvi Rajmarg,H04,B,0,F,F
4424,46,576421.6333,3076792.572,348.9,Prithvi Rajmarg,H04,B,0,F,F
4425,46,576440.723,3076798.255,349.3,Prithvi Rajmarg,H04,B,0,F,F
4426,46,576455.2064,3076803.134,350.8,Prithvi Rajmarg,H04,B,0,F,F
4427,46,576470.3768,3076805.313,352.4,Prithvi Rajmarg,H04,B,0,F,F
4428,46,576486.2892,3076808.582,353.3,Prithvi Rajmarg,H04,B,0,F,F
4429,46,576502.2843,3076812.794,353.5,Prithvi Rajmarg,H04,B,0,F,F
4430,46,576510.8793,3076818.6,350.7,Prithvi Rajmarg,H04,B,0,F,F
4431,46,576518.8578,3076822.163,348.8,Prithvi Rajmarg,H04,B,0,F,F
4432,46,576523.137,3076823.276,348.2,Prithvi Rajmarg,H04,B,0,F,F
4433,46,576527.2668,3076823.08,348.6,Prithvi Rajmarg,H04,B,0,F,F
4434,46,576535.824,3076820.818,350.7,Prithvi Rajmarg,H04,B,0,F,F
4435,46,576547.7585,3076815.818,354.6,Prithvi Rajmarg,H04,B,0,F,F
4436,46,576586.104,3076797.72,363.4,Prithvi Rajmarg,H04,B,0,F,F
4437,46,576603.1623,3076789.605,368,Prithvi Rajmarg,H04,B,0,F,F
4438,46,576621.4194,3076783.57,374.2,Prithvi Rajmarg,H04,B,0,F,F
4439,46,576629.2472,3076781.359,376.5,Prithvi Rajmarg,H04,B,0,F,F
4440,46,576638.0412,3076780.606,377.1,Prithvi Rajmarg,H04,B,0,F,F
4441,46,576649.3542,3076778.86,378.3,Prithvi Rajmarg,H04,B,0,F,F
4442,46,576661.6579,3076779.381,378.3,Prithvi Rajmarg,H04,B,0,F,F
4443,46,576672.4694,3076780.58,378.1,Prithvi Rajmarg,H04,B,0,F,F
4444,46,576683.7952,3076781.482,378.2,Prithvi Rajmarg,H04,B,0,F,F
4445,46,576701.7604,3076787.336,376.2,Prithvi Rajmarg,H04,B,0,F,F
4446,46,576719.1743,3076793.131,375.2,Prithvi Rajmarg,H04,B,0,F,F
4447,46,576737.4068,3076800.338,373.6,Prithvi Rajmarg,H04,B,0,F,F
4448,46,576766.2784,3076811.093,373.2,Prithvi Rajmarg,H04,B,0,F,F
4449,46,576800.002,3076827.407,373.3,Prithvi Rajmarg,H04,B,0,F,F
4450,46,576816.4971,3076841.33,373.7,Prithvi Rajmarg,H04,B,0,F,F
4451,46,576828.5505,3076851.801,372.7,Prithvi Rajmarg,H04,B,0,F,F
4452,46,576864.1253,3076883.841,367.8,Prithvi Rajmarg,H04,B,0,F,F
4453,46,576882.8536,3076902.976,368.2,Prithvi Rajmarg,H04,B,0,F,F
4454,46,576893.8979,3076912.51,371.2,Prithvi Rajmarg,H04,B,0,F,F
4455,46,576903.5204,3076922.511,373.6,Prithvi Rajmarg,H04,B,0,F,F
4456,46,576912.2669,3076932.34,374.8,Prithvi Rajmarg,H04,B,0,F,F
4457,46,576919.6787,3076942.892,374.9,Prithvi Rajmarg,H04,B,0,F,F
4458,46,576928.3793,3076955.314,374.8,Prithvi Rajmarg,H04,B,0,F,F
4459,46,576935.3025,3076968.323,371.9,Prithvi Rajmarg,H04,B,0,F,F
4460,46,576945.1044,3076984.21,367.8,Prithvi Rajmarg,H04,B,0,F,F
4461,145,576972.7837,3077032.136,364.6,Prithvi Rajmarga,H04,B,0,T,F
4462,143,576984.8607,3077052.813,365.7,Prithvi Rajmarg,H04,B,0,F,F
4463,143,576998.6242,3077070.132,369.9,Prithvi Rajmarg,H04,B,0,F,F
4464,143,577010.4223,3077083.493,372.3,Prithvi Rajmarg,H04,B,0,F,F
4465,143,577025.1288,3077098.159,374.2,Prithvi Rajmarg,H04,B,0,F,F
4466,143,577041.1774,3077110.927,375.4,Prithvi Rajmarg,H04,B,0,F,F
4467,143,577062.3457,3077125.866,374.1,Prithvi Rajmarg,H04,B,0,F,F
4468,143,577082.0711,3077144.597,371.2,Prithvi Rajmarg,H04,B,0,F,F
4469,143,577116.4824,3077173.406,371,Prithvi Rajmarg,H04,B,0,F,F
4470,143,577149.2215,3077203.313,372.2,Prithvi Rajmarg,H04,B,0,F,F
4471,143,577179.0078,3077228.048,375.3,Prithvi Rajmarg,H04,B,0,F,F
4472,143,577232.009,3077272.722,379.4,Prithvi Rajmarg,H04,B,0,F,F
4473,143,577283.4078,3077316.777,379.6,Prithvi Rajmarg,H04,B,0,F,F
4474,143,577292.0703,3077324.235,380.4,Prithvi Rajmarg,H04,B,0,F,F
4475,143,577301.4672,3077330.877,380.3,Prithvi Rajmarg,H04,B,0,F,F
4476,143,577312.6016,3077336.987,380.3,Prithvi Rajmarg,H04,B,0,F,F
4477,143,577317.8642,3077339.913,379.8,Prithvi Rajmarg,H04,B,0,F,F
4478,143,577323.9166,3077341.049,379.7,Prithvi Rajmarg,H04,B,0,F,F
4479,143,577335.0907,3077342.461,379.6,Prithvi Rajmarg,H04,B,0,F,F
4480,143,577342.557,3077342.83,378.9,Prithvi Rajmarg,H04,B,0,F,F
4481,143,577351.9434,3077343.377,377.8,Prithvi Rajmarg,H04,B,0,F,F
4482,143,577370.1436,3077343.117,375.6,Prithvi Rajmarg,H04,B,0,F,F
4483,143,577387.5017,3077340.49,373.3,Prithvi Rajmarg,H04,B,0,F,F
4484,143,577407.4838,3077337.382,370.4,Prithvi Rajmarg,H04,B,0,F,F
4485,143,577424.2768,3077333.755,369.3,Prithvi Rajmarg,H04,B,0,F,F
4486,143,577442.5884,3077329.926,371.2,Prithvi Rajmarg,H04,B,0,F,F
4487,143,577459.7215,3077328.595,371.7,Prithvi Rajmarg,H04,B,0,F,F
4488,143,577471.8897,3077327.099,372.3,Prithvi Rajmarg,H04,B,0,F,F
4489,143,577485.3666,3077325.878,372,Prithvi Rajmarg,H04,B,0,F,F
4490,143,577493.307,3077326.05,371.4,Prithvi Rajmarg,H04,B,0,F,F
4491,143,577499.1075,3077328.06,370.4,Prithvi Rajmarg,H04,B,0,F,F
4492,143,577510.4408,3077332.332,368.3,Prithvi Rajmarg,H04,B,0,F,F
4493,143,577521.9196,3077338.489,366.5,Prithvi Rajmarg,H04,B,0,F,F
4494,143,577540.4634,3077349.224,364.6,Prithvi Rajmarg,H04,B,0,F,F
4495,143,577548.751,3077355.195,363.5,Prithvi Rajmarg,H04,B,0,F,F
4496,143,577558.0231,3077359.753,362.3,Prithvi Rajmarg,H04,B,0,F,F
4497,143,577568.3895,3077362.678,360.9,Prithvi Rajmarg,H04,B,0,F,F
4498,143,577580.382,3077367.088,358.9,Prithvi Rajmarg,H04,B,0,F,F
4499,143,577590.6643,3077370.833,358,Prithvi Rajmarg,H04,B,0,F,F
4500,143,577601.6716,3077373.673,357.6,Prithvi Rajmarg,H04,B,0,F,F
4501,143,577618.1152,3077376.926,357.4,Prithvi Rajmarg,H04,B,0,F,F
4502,143,577626.6999,3077378.033,357.5,Prithvi Rajmarg,H04,B,0,F,F
4503,143,577635.0912,3077378.575,357.7,Prithvi Rajmarg,H04,B,0,F,F
4504,143,577647.427,3077380.139,357.8,Prithvi Rajmarg,H04,B,0,F,F
4505,143,577659.9468,3077380.662,358.1,Prithvi Rajmarg,H04,B,0,F,F
4506,143,577672.139,3077380.031,358,Prithvi Rajmarg,H04,B,0,F,F
4507,143,577678.0784,3077380.335,357.7,Prithvi Rajmarg,H04,B,0,F,F
4508,143,577684.7331,3077381.253,357.2,Prithvi Rajmarg,H04,B,0,F,F
4509,143,577704.8898,3077380.119,357.5,Prithvi Rajmarg,H04,B,0,F,F
4510,143,577729.3618,3077377.494,357.7,Prithvi Rajmarg,H04,B,0,F,F
4511,143,577741.96,3077371.934,357.8,Prithvi Rajmarg,H04,B,0,F,F
4512,143,577753.4821,3077365.16,357.6,Prithvi Rajmarg,H04,B,0,F,F
4513,143,577765.5674,3077358.156,356.7,Prithvi Rajmarg,H04,B,0,F,F
4514,143,577777.0465,3077350.417,356.3,Prithvi Rajmarg,H04,B,0,F,F
4515,143,577788.4129,3077340.295,356.1,Prithvi Rajmarg,H04,B,0,F,F
4516,143,577801.5555,3077329.752,355.7,Prithvi Rajmarg,H04,B,0,F,F
4517,143,577813.5107,3077321.529,354.6,Prithvi Rajmarg,H04,B,0,F,F
4518,143,577825.4578,3077314.569,353.1,Prithvi Rajmarg,H04,B,0,F,F
4519,29,577837.1259,3077306.565,353.4,Prithvi Rajmarga,H04,B,0,T,F
4520,29,577845.4868,3077301.1,354.2,Prithvi Rajmarga,H04,B,0,T,F
4521,29,577855.4539,3077295.623,354.8,Prithvi Rajmarga,H04,B,0,T,F
4522,2,577862.8679,3077291.848,355.3,Prithvi Rajmarga,H04,B,0,F,F
4523,2,577868.9305,3077291.388,355.9,Prithvi Rajmarga,H04,B,0,F,F
4524,2,577874.8954,3077292.335,356.6,Prithvi Rajmarga,H04,B,0,F,F
4525,2,577881.3278,3077295.667,356.9,Prithvi Rajmarga,H04,B,0,F,F
4526,2,577889.0156,3077301.424,356.5,Prithvi Rajmarga,H04,B,0,F,F
4527,2,577904.5931,3077315.276,354,Prithvi Rajmarga,H04,B,0,F,F
4528,2,577919.438,3077329.644,352.7,Prithvi Rajmarga,H04,B,0,F,F
4529,2,577946.8459,3077354.698,354,Prithvi Rajmarga,H04,B,0,F,F
4530,2,577956.8017,3077361.699,353.8,Prithvi Rajmarga,H04,B,0,F,F
4531,2,577960.9615,3077364.474,353.3,Prithvi Rajmarga,H04,B,0,F,F
4532,2,577965.3296,3077365.522,353.3,Prithvi Rajmarga,H04,B,0,F,F
4533,2,577972.3001,3077367.894,351,Prithvi Rajmarga,H04,B,0,F,F
4534,2,577979.9929,3077368.265,349.1,Prithvi Rajmarga,H04,B,0,F,F
4535,2,577990.9787,3077366.784,347.1,Prithvi Rajmarga,H04,B,0,F,F
4536,2,578000.3336,3077364.572,345.8,Prithvi Rajmarga,H04,B,0,F,F
4537,2,578008.7694,3077359.729,345.7,Prithvi Rajmarga,H04,B,0,F,F
4538,2,578015.9256,3077353.148,347,Prithvi Rajmarga,H04,B,0,F,F
4539,2,578037.0484,3077327.43,353,Prithvi Rajmarga,H04,B,0,F,F
4540,2,578057.9117,3077300.714,358.3,Prithvi Rajmarga,H04,B,0,F,F
4541,2,578061.503,3077295.385,358.6,Prithvi Rajmarga,H04,B,0,F,F
4542,2,578065.9556,3077290.937,358.3,Prithvi Rajmarga,H04,B,0,F,F
4543,2,578072.3939,3077284.163,357.7,Prithvi Rajmarga,H04,B,0,F,F
4544,2,578078.8521,3077278.885,357.4,Prithvi Rajmarga,H04,B,0,F,F
4545,2,578082.6328,3077276.261,357.5,Prithvi Rajmarga,H04,B,0,F,F
4546,2,578086.8738,3077274.083,357.5,Prithvi Rajmarga,H04,B,0,F,F
4547,2,578092.636,3077272.846,357.3,Prithvi Rajmarga,H04,B,0,F,F
4548,2,578099.0613,3077272.677,356.9,Prithvi Rajmarga,H04,B,0,F,F
4549,2,578106.3856,3077272.148,356.7,Prithvi Rajmarga,H04,B,0,F,F
4550,2,578113.9791,3077272.651,356.8,Prithvi Rajmarga,H04,B,0,F,F
4551,2,578130.4057,3077273.954,357,Prithvi Rajmarga,H04,B,0,F,F
4552,2,578173.7275,3077278.887,353.7,Prithvi Rajmarga,H04,B,0,F,F
4553,2,578218.1404,3077281.168,350.6,Prithvi Rajmarga,H04,B,0,F,F
4554,2,578238.0795,3077280.188,350.8,Prithvi Rajmarga,H04,B,0,F,F
4555,2,578277.9207,3077277.874,351.3,Prithvi Rajmarga,H04,B,0,F,F
4556,2,578287.974,3077277.385,353.8,Prithvi Rajmarga,H04,B,0,F,F
4557,2,578297.5459,3077278.212,355.7,Prithvi Rajmarga,H04,B,0,F,F
4558,2,578316.8186,3077281.261,357.4,Prithvi Rajmarga,H04,B,0,F,F
4559,2,578336.3504,3077286.906,357.3,Prithvi Rajmarga,H04,B,0,F,F
4560,144,578397.7644,3077303.737,365.7,Prithvi Rajmarga,H04,B,0,T,F
4561,142,578442.4803,3077317.036,363,Prithvi Rajmarg,H04,B,0,F,F
4562,142,578484.0136,3077331.865,354.4,Prithvi Rajmarg,H04,B,0,F,F
4563,142,578527.8129,3077343.674,365.1,Prithvi Rajmarg,H04,B,0,F,F
4564,142,578566.0899,3077351.612,365.6,Prithvi Rajmarg,H04,B,0,F,F
4565,142,578626.6741,3077365.624,365.3,Prithvi Rajmarg,H04,B,0,F,F
4566,142,578672.592,3077375.839,361.4,Prithvi Rajmarg,H04,B,0,F,F
4567,142,578719.6203,3077383.469,353.4,Prithvi Rajmarg,H04,B,0,F,F
4568,142,578765.8395,3077395.826,352.6,Prithvi Rajmarg,H04,B,0,F,F
4569,142,578797.1914,3077401.958,355,Prithvi Rajmarg,H04,B,0,F,F
4570,142,578821.1454,3077407.821,356.3,Prithvi Rajmarg,H04,B,0,F,F
4571,142,578834.4503,3077410.334,357.3,Prithvi Rajmarg,H04,B,0,F,F
4572,142,578842.2386,3077412.679,357.6,Prithvi Rajmarg,H04,B,0,F,F
4573,142,578850.1109,3077415.755,359,Prithvi Rajmarg,H04,B,0,F,F
4574,142,578858.4494,3077419.865,359.9,Prithvi Rajmarg,H04,B,0,F,F
4575,142,578866.1044,3077424.525,360.1,Prithvi Rajmarg,H04,B,0,F,F
4576,142,578874.978,3077431.198,360.2,Prithvi Rajmarg,H04,B,0,F,F
4577,142,578888.5986,3077441.227,359.7,Prithvi Rajmarg,H04,B,0,F,F
4578,142,578901.081,3077453.553,357.2,Prithvi Rajmarg,H04,B,0,F,F
4579,142,578917.5366,3077465.495,357.3,Prithvi Rajmarg,H04,B,0,F,F
4580,142,578925.8136,3077471.467,357.6,Prithvi Rajmarg,H04,B,0,F,F
4581,142,578934.2237,3077476.675,358,Prithvi Rajmarg,H04,B,0,F,F
4582,142,578940.425,3077479.12,358.5,Prithvi Rajmarg,H04,B,0,F,F
4583,142,578946.3325,3077481.297,358.8,Prithvi Rajmarg,H04,B,0,F,F
4584,142,578950.1217,3077481.942,359.2,Prithvi Rajmarg,H04,B,0,F,F
4585,142,578953.4866,3077482.684,359.3,Prithvi Rajmarg,H04,B,0,F,F
4586,142,578956.5901,3077482.704,359.7,Prithvi Rajmarg,H04,B,0,F,F
4587,142,578960.6852,3077483.285,359.9,Prithvi Rajmarg,H04,B,0,F,F
4588,142,578969.1358,3077483.772,360.7,Prithvi Rajmarg,H04,B,0,F,F
4589,142,578977.6727,3077483.13,362,Prithvi Rajmarg,H04,B,0,F,F
4590,142,578994.3338,3077481.642,361.6,Prithvi Rajmarg,H04,B,0,F,F
4591,142,579011.5869,3077477.023,362.3,Prithvi Rajmarg,H04,B,0,F,F
4592,142,579028.7629,3077475.162,361.3,Prithvi Rajmarg,H04,B,0,F,F
4593,142,579041.4625,3077475.301,361.6,Prithvi Rajmarg,H04,B,0,F,F
4594,142,579057.5894,3077477.168,362.2,Prithvi Rajmarg,H04,B,0,F,F
4595,142,579066.4565,3077481.791,361.5,Prithvi Rajmarg,H04,B,0,F,F
4596,146,579081.6145,3077490.223,361.2,Prithvi Rajmarga,H04,B,0,T,F
4597,146,579091.3574,3077495.018,361.4,Prithvi Rajmarga,H04,B,0,T,F
4598,146,579100.9183,3077500.522,361,Prithvi Rajmarga,H04,B,0,T,F
4599,147,579106.4857,3077504.98,360.1,Prithvi Rajmarg,H04,B,0,F,F
4600,147,579113.4544,3077509.092,359.7,Prithvi Rajmarg,H04,B,0,F,F
4601,147,579125.3348,3077512.461,360.6,Prithvi Rajmarg,H04,B,0,F,F
4602,147,579137.6895,3077514.115,362.5,Prithvi Rajmarg,H04,B,0,F,F
4603,147,579156.1229,3077515.831,362.5,Prithvi Rajmarg,H04,B,0,F,F
4604,147,579192.8253,3077511.283,361.8,Prithvi Rajmarg,H04,B,0,F,F
4605,147,579239.1565,3077507.851,360.3,Prithvi Rajmarg,H04,B,0,F,F
4606,147,579254.4303,3077507.586,360.4,Prithvi Rajmarg,H04,B,0,F,F
4607,147,579271.9371,3077507.866,362,Prithvi Rajmarg,H04,B,0,F,F
4608,147,579288.7329,3077512.918,364,Prithvi Rajmarg,H04,B,0,F,F
4609,147,579321.8624,3077524.383,371,Prithvi Rajmarg,H04,B,0,F,F
4610,147,579338.0879,3077529.243,371.2,Prithvi Rajmarg,H04,B,0,F,F
4611,147,579350.6995,3077533.791,367.9,Prithvi Rajmarg,H04,B,0,F,F
4612,147,579379.5308,3077538.047,370.2,Prithvi Rajmarg,H04,B,0,F,F
4613,147,579407.1544,3077547.702,371.3,Prithvi Rajmarg,H04,B,0,F,F
4614,147,579428.8924,3077560.854,366.2,Prithvi Rajmarg,H04,B,0,F,F
4615,147,579445.5688,3077576.6,358.3,Prithvi Rajmarg,H04,B,0,F,F
4616,147,579454.5415,3077586.122,355.8,Prithvi Rajmarg,H04,B,0,F,F
4617,147,579462.4176,3077593.089,356.4,Prithvi Rajmarg,H04,B,0,F,F
4618,147,579476.1158,3077600.193,358.5,Prithvi Rajmarg,H04,B,0,F,F
4619,147,579488.2044,3077604.849,360.4,Prithvi Rajmarg,H04,B,0,F,F
4620,147,579507.4171,3077613.918,360.7,Prithvi Rajmarg,H04,B,0,F,F
4621,147,579529.2519,3077622.804,361.4,Prithvi Rajmarg,H04,B,0,F,F
4622,147,579540.8391,3077624.276,362.6,Prithvi Rajmarg,H04,B,0,F,F
4623,147,579552.2495,3077624.152,364.4,Prithvi Rajmarg,H04,B,0,F,F
4624,147,579589.4685,3077626.435,371.2,Prithvi Rajmarg,H04,B,0,F,F
4625,147,579599.2193,3077628.471,373.2,Prithvi Rajmarg,H04,B,0,F,F
4626,147,579609.176,3077632.171,375.1,Prithvi Rajmarg,H04,B,0,F,F
4627,147,579618.4491,3077637.928,376.5,Prithvi Rajmarg,H04,B,0,F,F
4628,147,579625.7452,3077644.669,377.1,Prithvi Rajmarg,H04,B,0,F,F
4629,147,579633.8641,3077655.151,377.2,Prithvi Rajmarg,H04,B,0,F,F
4630,147,579640.0859,3077667.946,376.4,Prithvi Rajmarg,H04,B,0,F,F
4631,147,579647.6239,3077681.371,375.2,Prithvi Rajmarg,H04,B,0,F,F
4632,147,579656.0123,3077692.807,373.2,Prithvi Rajmarg,H04,B,0,F,F
4633,147,579660.9923,3077698.148,372.6,Prithvi Rajmarg,H04,B,0,F,F
4634,147,579667.1079,3077701.612,372.5,Prithvi Rajmarg,H04,B,0,F,F
4635,147,579672.8367,3077705.451,372.1,Prithvi Rajmarg,H04,B,0,F,F
4636,147,579679.5442,3077707.29,372.8,Prithvi Rajmarg,H04,B,0,F,F
4637,147,579693.6801,3077710.719,375.1,Prithvi Rajmarg,H04,B,0,F,F
4638,147,579708.3565,3077717.375,377,Prithvi Rajmarg,H04,B,0,F,F
4639,147,579724.1155,3077724.194,378,Prithvi Rajmarg,H04,B,0,F,F
4640,147,579737.4386,3077734.366,376,Prithvi Rajmarg,H04,B,0,F,F
4641,147,579771.3815,3077753.816,373.5,Prithvi Rajmarg,H04,B,0,F,F
4642,147,579784.0112,3077758.542,374.7,Prithvi Rajmarg,H04,B,0,F,F
4643,147,579796.775,3077762.361,376.5,Prithvi Rajmarg,H04,B,0,F,F
4644,147,579813.1161,3077763.066,378.3,Prithvi Rajmarg,H04,B,0,F,F
4645,147,579828.5384,3077761.14,380.2,Prithvi Rajmarg,H04,B,0,F,F
4646,147,579857.5545,3077752.211,380.8,Prithvi Rajmarg,H04,B,0,F,F
4647,147,579876.5729,3077747.327,377.1,Prithvi Rajmarg,H04,B,0,F,F
4648,147,579901.6622,3077739.226,371.6,Prithvi Rajmarg,H04,B,0,F,F
4649,147,579920.7753,3077730.442,367.5,Prithvi Rajmarg,H04,B,0,F,F
4650,147,579940.2811,3077715.91,365,Prithvi Rajmarg,H04,B,0,F,F
4651,147,579953.2105,3077702.076,366,Prithvi Rajmarg,H04,B,0,F,F
4652,147,579962.739,3077684.01,369.6,Prithvi Rajmarg,H04,B,0,F,F
4653,147,579976.3699,3077653.448,369.7,Prithvi Rajmarg,H04,B,0,F,F
4654,147,579978.6211,3077642.27,370,Prithvi Rajmarg,H04,B,0,F,F
4655,147,579983.4361,3077632.273,368.8,Prithvi Rajmarg,H04,B,0,F,F
4656,147,579988.1211,3077624.06,367.4,Prithvi Rajmarg,H04,B,0,F,F
4657,147,579994.4996,3077617.53,366.4,Prithvi Rajmarg,H04,B,0,F,F
4658,147,579998.6505,3077611.119,366.6,Prithvi Rajmarg,H04,B,0,F,F
4659,147,580004.7462,3077607.126,366,Prithvi Rajmarg,H04,B,0,F,F
4660,147,580010.4799,3077599.761,365.9,Prithvi Rajmarg,H04,B,0,F,F
