fid,X,Y,Z,bridge,osm_id,code,fclass,name,ref,oneway,maxspeed,tunnel,len,Length,vertex_index,vertex_part,vertex_part_index,distance,angle,
1062,567359.9412,3097256.456,590.668,F,,,,,,,0,F,,1898.743411,9,0,9,1094.395018,238.4927726,FALSE
1062,567284.5264,3097232.754,593.767,F,,,,,,,0,F,,1898.743411,10,0,10,1173.446736,276.8668776,FALSE
1062,567203.8818,3097281.557,589.633,F,,,,,,,0,F,,1898.743411,11,0,11,1267.70876,289.9597009,FALSE
1062,567093.8346,3097298.473,599.017,F,,,,,,,0,F,,1898.743411,12,0,12,1379.048388,276.0524594,FALSE
1062,566974.7869,3097305.475,610.039,F,,,,,,,0,F,,1898.743411,13,0,13,1498.301891,288.5842169,FALSE
1062,566911.2229,3097348.031,613.578,F,,,,,,,0,F,,1898.743411,14,0,14,1574.795985,312.5266327,FALSE
1062,566843.3496,3097432.603,611.687,F,,,,,,,0,F,,1898.743411,15,0,15,1683.236183,300.9061515,FALSE
1062,566779.7856,3097444.454,620.821,F,,,,,,,0,F,,1898.743411,16,0,16,1747.89543,274.4103278,FALSE
1063,566629.0906,3097439.875,635.852,T,,,,,,,0,F,,89.83973512,0,0,0,0,299.2548215,FALSE
1063,566550.713,3097483.778,655.289,T,,,,,,,0,F,,89.83973512,1,0,1,89.8356688,299.2548215,FALSE
1064,566455.6365,3097463.039,666.453,F,,,,,,,0,F,,2297.192002,1,0,1,97.3121959,332.6486817,FALSE
1064,566542.3635,3097542.224,676.487,F,,,,,,,0,F,,2297.192002,3,0,3,214.7512916,65.91683674,FALSE
1064,566602.1567,3097609.02,677.742,F,,,,,,,0,F,,2297.192002,4,0,4,304.4002311,323.1976615,FALSE
1064,566458.3299,3097540.608,694.698,F,,,,,,,0,F,,2297.192002,5,0,5,463.668487,259.1878621,FALSE
1064,566369.4481,3097546.534,697.302,F,,,,,,,0,F,,2297.192002,7,0,7,552.7475615,79.29351526,FALSE
1064,566451.8657,3097578.854,706.225,F,,,,,,,0,F,,2297.192002,8,0,8,641.2760488,54.31579079,FALSE
1064,566494.4212,3097629.49,709.503,F,,,,,,,0,F,,2297.192002,9,0,9,707.4194097,328.7578717,FALSE
1064,566358.6745,3097599.324,714.44,F,,,,,,,0,F,,2297.192002,10,0,10,846.4775078,264.9912778,FALSE
1064,566297.2653,3097602.017,725.19,F,,,,,,,0,F,,2297.192002,11,0,11,907.9457736,351.3020099,FALSE
1064,566428.1639,3097649.421,726.888,F,,,,,,,0,F,,2297.192002,12,0,12,1047.163413,347.4194268,FALSE
1064,566287.5691,3097636.493,737.266,F,,,,,,,0,F,,2297.192002,13,0,13,1188.351378,345.1813937,FALSE
1064,566402.8461,3097688.744,736.331,F,,,,,,,0,F,,2297.192002,14,0,14,1314.917653,6.089843047,FALSE
1064,566338.2048,3097736.687,746.023,F,,,,,,,0,F,,2297.192002,16,0,16,1395.397217,167.458203,FALSE
1064,566262.2513,3097701.134,754.373,F,,,,,,,0,F,,2297.192002,18,0,18,1479.259797,27.14346376,FALSE
1064,566226.4292,3097750.962,765.179,F,,,,,,,0,F,,2297.192002,19,0,19,1540.627666,260.6324341,FALSE
1064,566207.8448,3097690.091,767.926,F,,,,,,,0,F,,2297.192002,20,0,20,1604.272013,236.5740578,FALSE
1064,566167.9827,3097694.401,775.938,F,,,,,,,0,F,,2297.192002,21,0,21,1644.366409,275.1118647,FALSE
1064,566099.5707,3097699.249,781.144,F,,,,,,,0,F,,2297.192002,22,0,22,1712.950012,259.7654374,FALSE
1064,566025.7719,3097665.581,789.722,F,,,,,,,0,F,,2297.192002,23,0,23,1794.065696,259.6414817,FALSE
1064,565904.3001,3097673.661,795.103,F,,,,,,,0,F,,2297.192002,24,0,24,1915.805905,270.2029643,FALSE
1064,565795.4873,3097667.197,803.191,F,,,,,,,0,F,,2297.192002,25,0,25,2024.810583,184.2300325,FALSE
1064,565903.2228,3097644.573,804.247,F,,,,,,,0,F,,2297.192002,26,0,26,2134.896011,185.0505188,FALSE
1065,565741.1084,3097639.595,818.081,T,,,,,,,0,F,,52.82052923,0,0,0,0,270.1406982,FALSE
1065,565688.2905,3097639.725,818.578,T,,,,,,,0,F,,52.82052923,1,0,1,52.81806321,270.1406982,FALSE
1066,565612.0676,3097630.298,823.066,F,,,,,,,0,F,,1312.965558,1,0,1,76.80357897,253.8518881,FALSE
1066,565545.8103,3097599.055,822.631,F,,,,,,,0,F,,1312.965558,2,0,2,150.0577699,236.225916,FALSE
1066,565491.9425,3097550.035,824.251,F,,,,,,,0,F,,1312.965558,3,0,3,222.8908649,228.2134432,FALSE
1066,565424.0064,3097490.413,829.349,F,,,,,,,0,F,,1312.965558,4,0,4,313.279631,229.3378043,FALSE
1066,565353.0256,3097430.74,839.617,F,,,,,,,0,F,,1312.965558,5,0,5,406.0111513,234.7055737,FALSE
1066,565255.7325,3097373.349,840.589,F,,,,,,,0,F,,1312.965558,6,0,6,518.9699163,156.5073066,FALSE
1066,565352.4251,3097401.899,852.509,F,,,,,,,0,F,,1312.965558,7,0,7,619.78934,150.2496704,FALSE
1066,565266.506,3097321.636,855.73,F,,,,,,,0,F,,1312.965558,8,0,8,737.3657958,256.2894713,FALSE
1066,565176.0082,3097346.954,867.658,F,,,,,,,0,F,,1312.965558,9,0,9,831.338381,212.1760133,FALSE
1066,565228.2599,3097287.43,872.051,F,,,,,,,0,F,,1312.965558,10,0,10,910.5427435,219.7464196,FALSE
1066,565157.6932,3097329.447,879.136,F,,,,,,,0,F,,1312.965558,11,0,11,992.6711821,285.2419658,FALSE
1066,565103.8254,3097329.177,887.454,F,,,,,,,0,F,,1312.965558,12,0,12,1046.5396,250.4300746,FALSE
1066,565045.6483,3097282.312,886.268,F,,,,,,,0,F,,1312.965558,13,0,13,1121.245054,227.5617977,FALSE
1066,565016.021,3097251.608,885.85,F,,,,,,,0,F,,1312.965558,14,0,14,1163.912932,230.6398481,FALSE
1066,564954.3424,3097212.015,895.841,F,,,,,,,0,F,,1312.965558,15,0,15,1237.205734,247.6965346,FALSE
1067,564880.2743,3097196.393,891.839,T,,,,,,,0,F,,55.90069326,0,0,0,0,297.5528116,FALSE
1067,564830.716,3097222.25,895.998,T,,,,,,,0,F,,55.90069326,1,0,1,55.89800583,297.5528116,FALSE
1068,564838.2574,3097268.307,896.428,F,,,,,,,0,F,,18775.0784,1,0,1,46.67026894,300.4643653,FALSE
1068,564772.9428,3097216.594,912.042,F,,,,,,,0,F,,18775.0784,2,0,2,129.9783728,273.3147444,FALSE
1068,564730.3873,3097259.149,916.712,F,,,,,,,0,F,,18775.0784,3,0,3,190.1609637,279.5345968,FALSE
1068,564642.3135,3097216.324,918.819,F,,,,,,,0,F,,18775.0784,4,0,4,288.0943898,224.1241503,FALSE
1068,564618.6117,3097163.534,927.373,F,,,,,,,0,F,,18775.0784,5,0,5,345.9614868,202.6519131,FALSE
1068,564600.2967,3097116.13,939.265,F,,,,,,,0,F,,18775.0784,6,0,6,396.7802153,235.8245088,FALSE
1068,564534.073,3097116.736,932.381,F,,,,,,,0,F,,18775.0784,7,0,7,463.0066463,302.1183773,FALSE
1068,564495.5239,3097194.777,938.306,F,,,,,,,0,F,,18775.0784,8,0,8,550.0492493,261.4564283,FALSE
1068,564483.1343,3097118.285,946.055,F,,,,,,,0,F,,18775.0784,9,0,9,627.538332,159.1565652,FALSE
1068,564525.4542,3097083.877,942.41,F,,,,,,,0,F,,18775.0784,10,0,10,682.0808053,110.1050462,FALSE
1068,564585.2137,3097082.732,948.362,F,,,,,,,0,F,,18775.0784,11,0,11,741.8512965,100.1680035,FALSE
1068,564625.3452,3097068.727,957.56,F,,,,,,,0,F,,18775.0784,12,0,12,784.3564969,181.4832739,FALSE
1068,564525.6899,3097039.638,964.903,F,,,,,,,0,F,,18775.0784,13,0,13,888.1704163,285.3122108,FALSE
1068,564447.0429,3097123.672,962.221,F,,,,,,,0,F,,18775.0784,14,0,14,1003.266009,266.0195295,FALSE
1068,564434.9564,3097106.501,965.879,F,,,,,,,0,F,,18775.0784,15,0,15,1024.263771,197.2529736,FALSE
1068,564435.4951,3097058.02,966.038,F,,,,,,,0,F,,18775.0784,16,0,16,1072.747734,150.3315039,FALSE
1068,564502.8297,3097017.081,973.306,F,,,,,,,0,F,,18775.0784,17,0,17,1151.551291,108.0316215,FALSE
1068,564612.7199,3097007.923,987.009,F,,,,,,,0,F,,18775.0784,18,0,18,1261.822393,172.6136766,FALSE
1068,564517.1551,3096974.014,1002.365,F,,,,,,,0,F,,18775.0784,19,0,19,1363.225008,253.2356016,FALSE
1068,564452.1941,3096957.826,997.431,F,,,,,,,0,F,,18775.0784,20,0,20,1430.172543,268.5011346,FALSE
1068,564357.9255,3096976.141,993.875,F,,,,,,,0,F,,18775.0784,21,0,21,1526.20379,269.2807711,FALSE
1068,564289.5135,3096961.059,983.746,F,,,,,,,0,F,,18775.0784,22,0,22,1596.258787,256.3305031,FALSE
1068,564214.6373,3096941.127,974.626,F,,,,,,,0,F,,18775.0784,23,0,23,1673.742252,240.1896464,FALSE
1068,564160.2309,3096887.26,972.159,F,,,,,,,0,F,,18775.0784,24,0,24,1750.304597,232.4565993,FALSE
1068,564069.3673,3096834.01,967.239,F,,,,,,,0,F,,18775.0784,25,0,25,1855.621671,261.4842507,FALSE
1068,563997.0116,3096851.168,961.075,F,,,,,,,0,F,,18775.0784,26,0,26,1929.983895,257.2525979,FALSE
1068,563911.3619,3096782.218,966.741,F,,,,,,,0,F,,18775.0784,27,0,27,2039.938769,238.0730656,FALSE
1068,563830.5471,3096744.501,960.661,F,,,,,,,0,F,,18775.0784,28,0,28,2129.121575,226.3988751,FALSE
1068,563804.9731,3096696.029,949.573,F,,,,,,,0,F,,18775.0784,29,0,29,2183.926124,198.7779534,FALSE
1068,563792.5835,3096623.846,954.413,F,,,,,,,0,F,,18775.0784,30,0,30,2257.164468,210.6721407,FALSE
1068,563749.7587,3096589.91,951.615,F,,,,,,,0,F,,18775.0784,31,0,31,2311.805722,238.5305746,FALSE
1068,563703.1631,3096568.632,951.919,F,,,,,,,0,F,,18775.0784,32,0,32,2363.02967,227.1783005,FALSE
1068,563670.3037,3096509.108,953.006,F,,,,,,,0,F,,18775.0784,33,0,33,2431.021028,215.7043636,FALSE
1068,563585.2354,3096416.3,952.106,F,,,,,,,0,F,,18775.0784,34,0,34,2556.917916,214.1520014,FALSE
1068,563541.9734,3096326.79,949.751,F,,,,,,,0,F,,18775.0784,35,0,35,2656.333884,195.0791942,FALSE
1068,563539.1358,3096289.597,950.532,F,,,,,,,0,F,,18775.0784,36,0,36,2693.635225,181.8218348,FALSE
1068,563539.9438,3096225.225,953.252,F,,,,,,,0,F,,18775.0784,37,0,37,2758.012251,205.016123,FALSE
1068,563498.735,3096191.558,949.803,F,,,,,,,0,F,,18775.0784,38,0,38,2811.225567,228.259698,FALSE
1068,563447.83,3096141.999,943.72,F,,,,,,,0,F,,18775.0784,39,0,39,2882.27026,225.8343984,FALSE
1068,563360.8335,3096057.696,936.738,F,,,,,,,0,F,,18775.0784,40,0,40,3003.412219,233.2047205,FALSE
1068,563295.1149,3096020.528,932.195,F,,,,,,,0,F,,18775.0784,41,0,41,3078.913585,211.6067571,FALSE
1068,563291.8828,3095952.116,937.513,F,,,,,,,0,F,,18775.0784,42,0,42,3147.401925,155.3061793,FALSE
1068,563357.6015,3095900.941,942.182,F,,,,,,,0,F,,18775.0784,43,0,43,3230.695116,114.6303941,FALSE
1068,563494.4256,3095873.469,952.245,F,,,,,,,0,F,,18775.0784,44,0,44,3370.250006,102.7896347,FALSE
1068,563570.9178,3095751.728,948.486,F,,,,,,,0,F,,18775.0784,46,0,46,3551.510829,206.3003836,FALSE
1068,563472.3169,3095676.344,951.891,F,,,,,,,0,F,,18775.0784,47,0,47,3675.627166,251.291451,FALSE
1068,563373.2231,3095676.313,952.615,F,,,,,,,0,F,,18775.0784,48,0,48,3774.720951,243.4680219,FALSE
1068,563329.0516,3095617.597,950.275,F,,,,,,,0,F,,18775.0784,49,0,49,3848.196633,201.0514646,FALSE
1068,563323.0543,3095551.042,954.988,F,,,,,,,0,F,,18775.0784,50,0,50,3915.021174,170.1615021,FALSE
1068,563372.8191,3095443.469,947.125,F,,,,,,,0,F,,18775.0784,51,0,51,4033.547126,177.9094334,FALSE
1068,563334.6589,3095342.187,937.405,F,,,,,,,0,F,,18775.0784,52,0,52,4141.780151,186.7862598,FALSE
1068,563345.8853,3095251.7,944.975,F,,,,,,,0,F,,18775.0784,53,0,53,4232.960378,152.9301483,FALSE
1068,563417.3947,3095185.174,949.316,F,,,,,,,0,F,,18775.0784,54,0,54,4330.630208,141.9863015,FALSE
1068,563432.747,3095157.432,944.461,F,,,,,,,0,F,,18775.0784,55,0,55,4362.336764,204.1136976,FALSE
1068,563352.2147,3095139.117,943.179,F,,,,,,,0,F,,18775.0784,56,0,56,4444.925433,247.1018069,FALSE
1068,563270.8744,3095086.326,934.451,F,,,,,,,0,F,,18775.0784,57,0,57,4541.894854,202.1992717,FALSE
1068,563285.284,3095021.954,937.475,F,,,,,,,0,F,,18775.0784,58,0,58,4607.859889,177.6539565,FALSE
1068,563275.7225,3094953.273,936.855,F,,,,,,,0,F,,18775.0784,59,0,59,4677.203626,203.8655514,FALSE
1068,563237.3417,3094907.216,935.255,F,,,,,,,0,F,,18775.0784,60,0,60,4737.156302,210.6424474,FALSE
1068,563208.9121,3094834.967,930.705,F,,,,,,,0,F,,18775.0784,61,0,61,4814.797829,202.6461494,FALSE
1068,563187.7834,3094787.091,929.141,F,,,,,,,0,F,,18775.0784,62,0,62,4867.128604,198.8513556,FALSE
1068,563177.8179,3094746.791,933.736,F,,,,,,,0,F,,18775.0784,63,0,63,4908.642292,233.4253361,FALSE
1068,563146.5746,3094748.407,935.407,F,,,,,,,0,F,,18775.0784,64,0,64,4939.927349,288.7444539,FALSE
1068,563138.1578,3094754.198,933.686,F,,,,,,,0,F,,18775.0784,65,0,65,4950.14382,308.150531,FALSE
1068,563096.2083,3094791.67,930.872,F,,,,,,,0,F,,18775.0784,66,0,66,5006.392314,303.2780561,FALSE
1068,562964.8241,3094852.331,930.745,F,,,,,,,0,F,,18775.0784,67,0,67,5151.104195,304.1229718,FALSE
1068,562931.1036,3094884.289,927.281,F,,,,,,,0,F,,18775.0784,68,0,68,5197.562662,349.8491584,FALSE
1068,562964.8241,3094952.711,918.954,F,,,,,,,0,F,,18775.0784,69,0,69,5273.842952,18.13987437,FALSE
1068,562983.6247,3095058.854,917.501,F,,,,,,,0,F,,18775.0784,70,0,70,5381.637971,344.1724496,FALSE
1068,562864.1031,3095193.004,911.631,F,,,,,,,0,F,,18775.0784,71,0,71,5561.309346,342.315586,FALSE
1068,562875.2665,3095293.628,899.154,F,,,,,,,0,F,,18775.0784,72,0,72,5662.550682,351.7029283,FALSE
1068,562829.4927,3095401.86,890.361,F,,,,,,,0,F,,18775.0784,73,0,73,5780.063501,342.2964411,FALSE
1068,562809.6779,3095491.369,889.626,F,,,,,,,0,F,,18775.0784,74,0,74,5871.739902,325.6099697,FALSE
1068,562770.8471,3095517.268,883.636,F,,,,,,,0,F,,18775.0784,75,0,75,5918.415324,277.2896877,FALSE
1068,562696.1514,3095491.369,883.47,F,,,,,,,0,F,,18775.0784,76,0,76,5997.47358,251.22569,FALSE
1068,562606.5939,3095461.533,877.012,F,,,,,,,0,F,,18775.0784,77,0,77,6091.87046,260.787146,FALSE
1068,562457.3313,3095461.533,874.035,F,,,,,,,0,F,,18775.0784,78,0,78,6241.133055,256.4848976,FALSE
1068,562308.0687,3095385.38,858.74,F,,,,,,,0,F,,18775.0784,79,0,79,6408.699415,242.2068813,FALSE
1068,562204.9664,3095329.27,860.68,F,,,,,,,0,F,,18775.0784,80,0,80,6526.081142,226.8509694,FALSE
1068,562163.4883,3095263.551,858.405,F,,,,,,,0,F,,18775.0784,81,0,81,6603.794582,216.5572264,FALSE
1068,562128.9536,3095223.622,860.438,F,,,,,,,0,F,,18775.0784,82,0,82,6656.586498,258.4031366,FALSE
1068,562069.2485,3095252.677,860.278,F,,,,,,,0,F,,18775.0784,83,0,83,6722.986086,260.9767755,FALSE
1068,562026.3949,3095211.3,853.393,F,,,,,,,0,F,,18775.0784,84,0,84,6782.55592,237.1011749,FALSE
1068,561953.6734,3095182.211,845.544,F,,,,,,,0,F,,18775.0784,85,0,85,6860.879324,248.9450743,FALSE
1068,561885.2614,3095156.893,846.122,F,,,,,,,0,F,,18775.0784,86,0,86,6933.825877,258.9951018,FALSE
1068,561830.8549,3095155.277,844.224,F,,,,,,,0,F,,18775.0784,87,0,87,6988.256294,237.4645298,FALSE
1068,561774.9684,3095043.822,840.437,F,,,,,,,0,F,,18775.0784,88,0,88,7112.937939,210.953034,FALSE
1068,561681.1658,3094911.22,838.73,F,,,,,,,0,F,,18775.0784,89,0,89,7275.363749,217.3290624,FALSE
1068,561645.8192,3094868.162,829.391,F,,,,,,,0,F,,18775.0784,90,0,90,7331.071969,215.0410967,FALSE
1068,561615.1146,3094816.449,830.013,F,,,,,,,0,F,,18775.0784,91,0,91,7391.213562,204.5673357,FALSE
1068,561603.2637,3094780.896,833.307,F,,,,,,,0,F,,18775.0784,92,0,92,7428.689411,229.0650512,FALSE
1068,561538.0837,3094769.045,833.342,F,,,,,,,0,F,,18775.0784,93,0,93,7494.937977,267.5564088,FALSE
1068,561472.1981,3094775.294,823.617,F,,,,,,,0,F,,18775.0784,94,0,94,7561.119224,284.790843,FALSE
1068,561417.6893,3094799.75,821.226,F,,,,,,,0,F,,18775.0784,95,0,95,7620.862926,277.878756,FALSE
1068,561363.0136,3094791.67,822.323,F,,,,,,,0,F,,18775.0784,96,0,96,7676.132518,250.5639726,FALSE
1068,561321.8048,3094767.429,822.277,F,,,,,,,0,F,,18775.0784,97,0,97,7723.942227,233.3455089,FALSE
1068,561288.4068,3094736.455,824.749,F,,,,,,,0,F,,18775.0784,98,0,98,7769.492335,236.5611373,FALSE
1068,561228.6136,3094709.791,822.074,F,,,,,,,0,F,,18775.0784,99,0,99,7834.961592,258.0576544,FALSE
1068,561125.4568,3094710.06,813.839,F,,,,,,,0,F,,18775.0784,100,0,100,7938.118674,270.3833728,FALSE
1068,560934.8528,3094712.113,809.782,F,,,,,,,0,F,,18775.0784,101,0,101,8128.73376,271.3601794,FALSE
1068,560770.7377,3094718.14,806.896,F,,,,,,,0,F,,18775.0784,102,0,102,8292.959462,283.6474977,FALSE
1068,560611.5585,3094793.016,797.919,F,,,,,,,0,F,,18775.0784,103,0,103,8468.869816,274.9351376,FALSE
1068,560572.2351,3094782.243,799.396,F,,,,,,,0,F,,18775.0784,104,0,104,8509.642397,245.1046823,FALSE
1068,560518.6499,3094745.457,790.384,F,,,,,,,0,F,,18775.0784,105,0,105,8574.638892,237.553613,FALSE
1068,560417.096,3094685.82,775.473,F,,,,,,,0,F,,18775.0784,106,0,106,8692.409277,247.1350721,FALSE
1068,560307.9499,3094655.948,773.432,F,,,,,,,0,F,,18775.0784,107,0,107,8805.569283,264.9644379,FALSE
1068,560188.5398,3094666.889,768.232,F,,,,,,,0,F,,18775.0784,108,0,108,8925.479539,288.3917013,FALSE
1068,560097.6603,3094722.685,765.892,F,,,,,,,0,F,,18775.0784,109,0,109,9032.120755,296.4281552,FALSE
1068,560039.2772,3094745.457,766.628,F,,,,,,,0,F,,18775.0784,110,0,110,9094.787664,280.6539954,FALSE
1068,559949.7197,3094745.457,760.934,F,,,,,,,0,F,,18775.0784,111,0,111,9184.345221,267.2124167,FALSE
1068,559755.0614,3094726.456,764.855,F,,,,,,,0,F,,18775.0784,112,0,112,9379.928672,347.1561225,FALSE
1068,559908.0458,3094782.479,753.21,F,,,,,,,0,F,,18775.0784,113,0,113,9542.848101,344.3264839,FALSE
1068,559750.752,3094751.235,757.105,F,,,,,,,0,F,,18775.0784,114,0,114,9703.214828,337.5377442,FALSE
1068,559857.4101,3094822.341,743.659,F,,,,,,,0,F,,18775.0784,115,0,115,9831.401951,338.0553015,FALSE
1068,559728.6662,3094799.178,736.738,F,,,,,,,0,F,,18775.0784,116,0,116,9962.212978,243.9504742,FALSE
1068,559651.1945,3094729.667,737.492,F,,,,,,,0,F,,18775.0784,117,0,117,10066.29761,246.8081987,FALSE
1068,559472.0794,3094715.621,725.026,F,,,,,,,0,F,,18775.0784,118,0,118,10245.96261,269.3581446,FALSE
1068,559355.3627,3094722.147,716.096,F,,,,,,,0,F,,18775.0784,119,0,119,10362.86153,260.1137241,FALSE
1068,559256.2461,3094680.13,715.443,F,,,,,,,0,F,,18775.0784,120,0,120,10470.51619,258.2926229,FALSE
1068,559113.8491,3094679.031,720.343,F,,,,,,,0,F,,18775.0784,121,0,121,10612.91738,290.1035456,FALSE
1068,559001.7324,3094775.294,719.955,F,,,,,,,0,F,,18775.0784,122,0,122,10760.68969,315.2751909,FALSE
1068,558815.6079,3094996.334,697.557,F,,,,,,,0,F,,18775.0784,123,0,123,11049.65481,328.4687423,FALSE
1068,558802.141,3095028.116,694.351,F,,,,,,,0,F,,18775.0784,124,0,124,11084.17223,293.0908845,FALSE
1068,558734.2676,3095002.259,695.215,F,,,,,,,0,F,,18775.0784,125,0,125,11156.80385,245.5161665,FALSE
1068,558694.9442,3094981.251,684.835,F,,,,,,,0,F,,18775.0784,126,0,126,11201.38734,316.5752614,FALSE
1068,558749.8893,3095071.748,687.392,F,,,,,,,0,F,,18775.0784,127,0,127,11307.25904,66.73972541,FALSE
1068,558802.141,3095060.436,685.452,F,,,,,,,0,F,,18775.0784,128,0,128,11360.72125,38.62646465,FALSE
1068,558773.0524,3095122.923,675.188,F,,,,,,,0,F,,18775.0784,129,0,129,11429.64671,286.2365297,FALSE
1068,558695.9139,3095073.659,675.126,F,,,,,,,0,F,,18775.0784,130,0,130,11521.17439,240.414855,FALSE
1068,558608.2171,3095029.732,665.534,F,,,,,,,0,F,,18775.0784,131,0,131,11619.25753,251.659764,FALSE
1068,558502.0977,3095010.878,663.915,F,,,,,,,0,F,,18775.0784,132,0,132,11727.03879,267.3189382,FALSE
1068,558377.9325,3095021.113,652.342,F,,,,,,,0,F,,18775.0784,133,0,133,11851.62506,290.7831545,FALSE
1068,558307.8311,3095073.659,645.493,F,,,,,,,0,F,,18775.0784,134,0,134,11939.23369,322.0177606,FALSE
1068,558245.0637,3095222.841,630.317,F,,,,,,,0,F,,18775.0784,135,0,135,12101.08277,317.1670052,FALSE
1068,558128.716,3095282.514,626.793,F,,,,,,,0,F,,18775.0784,136,0,136,12231.84074,300.2342485,FALSE
1068,558061.7289,3095326.543,613.762,F,,,,,,,0,F,,18775.0784,137,0,137,12312.002,322.4404796,FALSE
1068,558033.179,3095412.193,611.672,F,,,,,,,0,F,,18775.0784,138,0,138,12402.28472,336.0533232,FALSE
1068,558000.3196,3095470.37,610.349,F,,,,,,,0,F,,18775.0784,139,0,139,12469.10027,316.4086198,FALSE
1068,557938.9104,3095509.154,604.474,F,,,,,,,0,F,,18775.0784,140,0,140,12541.73189,297.5133103,FALSE
1068,557855.4154,3095544.169,604.615,F,,,,,,,0,F,,18775.0784,141,0,141,12632.27138,283.4781667,FALSE
1068,557782.1553,3095549.555,596.573,F,,,,,,,0,F,,18775.0784,142,0,142,12705.72929,289.9663776,FALSE
1068,557674.6891,3095626.855,584.271,F,,,,,,,0,F,,18775.0784,143,0,143,12838.10865,314.822785,FALSE
1068,557621.2232,3095700.224,579.74,F,,,,,,,0,F,,18775.0784,144,0,144,12928.89196,313.7970106,FALSE
1068,557531.6656,3095759.897,570.11,F,,,,,,,0,F,,18775.0784,145,0,145,13036.50895,316.4307885,FALSE
1068,557471.9606,3095859.997,560.975,F,,,,,,,0,F,,18775.0784,146,0,146,13153.06189,317.994989,FALSE
1068,557383.2646,3095926.36,554.851,F,,,,,,,0,F,,18775.0784,147,0,147,13263.83674,299.5196092,FALSE
1068,557352.5505,3095938.916,551.697,F,,,,,,,0,F,,18775.0784,148,0,148,13297.01822,267.0030563,FALSE
1068,557324.1448,3095923.667,551.332,F,,,,,,,0,F,,18775.0784,149,0,149,13329.25845,239.0209301,FALSE
1068,557278.7612,3095893.366,552.788,F,,,,,,,0,F,,18775.0784,150,0,150,13383.82763,270.7682417,FALSE
1068,557203.3464,3095946.695,546.252,F,,,,,,,0,F,,18775.0784,151,0,151,13476.19314,321.503184,FALSE
1068,557179.6445,3096004.603,542.01,F,,,,,,,0,F,,18775.0784,152,0,152,13538.76384,1.953885323,FALSE
1068,557217.8906,3096082.442,528.209,F,,,,,,,0,F,,18775.0784,153,0,153,13625.49132,324.782545,FALSE
1068,557101.5363,3096068.975,532.199,F,,,,,,,0,F,,18775.0784,154,0,154,13742.6224,246.5512164,FALSE
1068,556984.6433,3095969.858,523.623,F,,,,,,,0,F,,18775.0784,155,0,155,13895.88063,233.5923893,FALSE
1068,556861.2862,3095891.211,520.003,F,,,,,,,0,F,,18775.0784,156,0,156,14042.17594,236.3512172,FALSE
1068,556744.9318,3095810.41,503.384,F,,,,,,,0,F,,18775.0784,157,0,157,14183.83479,225.4290013,FALSE
1068,556665.9426,3095700.224,494.881,F,,,,,,,0,F,,18775.0784,158,0,158,14319.4081,232.6251104,FALSE
1068,556616.7266,3095681.935,492.671,F,,,,,,,0,F,,18775.0784,159,0,159,14371.91244,221.9599694,FALSE
1068,556602.9903,3095628.068,491.378,F,,,,,,,0,F,,18775.0784,160,0,160,14427.50398,222.715501,FALSE
1068,556539.9651,3095606.52,485.317,F,,,,,,,0,F,,18775.0784,161,0,161,14494.11075,251.3033985,FALSE
1068,556470.8629,3095583.374,483.912,F,,,,,,,0,F,,18775.0784,162,0,162,14566.98644,240.2738327,FALSE
1068,556409.9923,3095530.584,474.675,F,,,,,,,0,F,,18775.0784,163,0,163,14647.5597,236.4959239,FALSE
1068,556307.7124,3095480.534,470.926,F,,,,,,,0,F,,18775.0784,164,0,164,14761.42886,230.6355282,FALSE
1068,556248.0073,3095402.289,470.124,F,,,,,,,0,F,,18775.0784,165,0,165,14859.85128,227.4088535,FALSE
1068,556172.9742,3095290.334,465.369,F,,,,,,,0,F,,18775.0784,167,0,167,15012.94733,163.6559809,FALSE
1068,556279.0937,3095124.96,455.575,F,,,,,,,0,F,,18775.0784,168,0,168,15209.44133,136.1665516,FALSE
1068,556350.1991,3095075.132,454.346,F,,,,,,,0,F,,18775.0784,169,0,169,15296.26746,168.8781838,FALSE
1068,556325.9586,3095037.425,447.852,F,,,,,,,0,F,,18775.0784,170,0,170,15341.09436,225.9703844,FALSE
1068,556137.9602,3094925.38,441.164,F,,,,,,,0,F,,18775.0784,171,0,171,15559.94927,246.2395332,FALSE
1068,555930.0307,3094862.893,433.447,F,,,,,,,0,F,,18775.0784,172,0,172,15777.06502,246.3900828,FALSE
1068,555736.1068,3094748.693,424.172,F,,,,,,,0,F,,18775.0784,173,0,173,16002.11617,237.1153852,FALSE
1068,555590.6639,3094645.806,411.161,F,,,,,,,0,F,,18775.0784,174,0,174,16180.27188,228.472481,FALSE
1068,555485.0831,3094529.452,403.115,F,,,,,,,0,F,,18775.0784,175,0,175,16337.38849,204.5024036,FALSE
1068,555450.6078,3094239.643,399.48,F,,,,,,,0,F,,18775.0784,176,0,176,16629.24033,169.259985,FALSE
1068,555504.4755,3094139.449,395.476,F,,,,,,,0,F,,18775.0784,177,0,177,16742.99697,198.9673571,FALSE
1068,555322.5792,3094059.219,398.336,F,,,,,,,0,F,,18775.0784,178,0,178,16941.80147,227.9784365,FALSE
1068,555203.1691,3093850.363,393.838,F,,,,,,,0,F,,18775.0784,179,0,179,17182.38264,202.5494625,FALSE
1068,555096.7621,3093462.489,389.919,F,,,,,,,0,F,,18775.0784,180,0,180,17584.58757,214.5031977,FALSE
