y,x,z
"27.98787560","84.18622610",557.300
"27.98770700","84.18666410",560.000
"27.98758040","84.18690410",560.900
"27.98729820","84.18728830",560.800
"27.98711180","84.18750310",560.700
"27.98653110","84.18822670",556.200
"27.98617400","84.18871550",557.500
"27.98610060","84.18882760",558.100
"27.98600300","84.18899220",557.700
"27.98592790","84.18919260",556.300
"27.98581770","84.18949210",555.300
"27.98543610","84.19055370",553.100
"27.98524910","84.19111490",550.500
"27.98518180","84.19152180",549.400
"27.98511130","84.19209030",547.500
"27.98503580","84.19228170",547.000
"27.98473230","84.19267370",549.600
"27.98435160","84.19324220",546.700
"27.98402930","84.19366380",548.800
"27.98335730","84.19482260",539.200
"27.98319320","84.19503100",542.200
"27.98273800","84.19541960",539.600
"27.98259230","84.19565460",539.300
"27.98231830","84.19735270",538.800
"27.98226700","84.19783670",537.000
"27.98225310","84.19809940",534.500
"27.98236300","84.19933110",536.600
"27.98239120","84.19972320",533.500
"27.98257180","84.20212110",531.100
"27.98262790","84.20325090",521.800
"27.98268100","84.20455160",520.900
"27.98268420","84.20498820",519.700
"27.98258510","84.20591120",515.500
"27.98244400","84.20705320",518.100
"27.98237440","84.20729100",516.200
"27.98225260","84.20744740",515.000
"27.98195900","84.20768790",513.400
"27.98158870","84.20794190",507.300
"27.98139590","84.20808320",504.800
"27.98112210","84.20830310",508.800
"27.98030960","84.20911940",508.000
"27.97931590","84.21010700",506.200
"27.97892300","84.21048940",504.900
"27.97865360","84.21079770",503.700
"27.97857310","84.21096540",504.100
"27.97846870","84.21122710",505.000
"27.97829240","84.21184080",507.100
"27.97812840","84.21257810",510.300
"27.97803770","84.21309640",504.900
"27.97790300","84.21381740",500.900
"27.97789630","84.21447960",503.200
"27.97786680","84.21530440",501.900
"27.97787720","84.21560160",499.100
"27.97791340","84.21575730",496.900
"27.97799400","84.21597120",496.800
"27.97826140","84.21667690",498.700
"27.97831420","84.21686770",499.400
"27.97833730","84.21703200",499.500
"27.97835870","84.21740610",497.400
"27.97842090","84.21862280",503.700
"27.97845160","84.21970830",492.200
"27.97850120","84.22149850",489.700
"27.97852740","84.22283130",485.900
"27.97859330","84.22526040",488.000
"27.97859660","84.22544810",488.100
"27.97860150","84.22573290",487.400
"27.97861880","84.22653860",486.400
"27.97862320","84.22674680",485.900
"27.97862690","84.22691780",485.800
"27.97851470","84.22746430",486.400
"27.97830050","84.22820430",479.700
"27.97820630","84.22851890",479.400
"27.97821360","84.22875170",478.900
"27.97849120","84.23044870",485.700
"27.97860580","84.23073200",486.400
"27.97897270","84.23115850",477.600
"27.97920770","84.23152410",477.000
"27.97930460","84.23185760",474.800
"27.97940670","84.23234000",471.000
"27.97964350","84.23291400",469.200
"27.98019570","84.23436690",459.200
"27.98023690","84.23460210",457.200
"27.98021410","84.23496560",453.600
"27.98014010","84.23532910",453.000
"27.97990510","84.23611120",450.400
"27.97984590","84.23633380",451.700
"27.97993490","84.23704000",439.000
"27.97992490","84.23724650",436.100
"27.97987130","84.23739780",437.000
"27.97983970","84.23748730",436.800
"27.97971330","84.23771220",438.600
"27.97952790","84.23797800",444.900
"27.97948240","84.23807840",446.900
"27.97946220","84.23812290",447.800
"27.97945240","84.23824560",447.900
"27.97946880","84.23833290",446.700
"27.97968050","84.23858750",438.000
"27.97980960","84.23880840",436.800
"27.97989380","84.23893870",435.300
"27.97998740","84.23918590",430.500
"27.97997920","84.23934750",429.700
"27.97994170","84.23946020",430.100
"27.97982520","84.23964390",429.400
"27.97965300","84.23976110",428.800
"27.97943300","84.23983270",427.500
"27.97919410","84.23994680",426.500
"27.97912560","84.24004790",427.500
"27.97909080","84.24022270",429.000
"27.97916740","84.24060770",425.800
"27.97923700","84.24083240",423.700
"27.97972290","84.24194380",418.000
"27.97986670","84.24218140",415.700
"27.98044790","84.24284360",410.600
"27.98060850","84.24312990",406.600
"27.98078090","84.24354070",407.400
"27.98094180","84.24392420",410.100
"27.98122980","84.24442550",405.500
"27.98130110","84.24459370",404.800
"27.98134660","84.24474620",404.300
"27.98150080","84.24551470",397.300
"27.98173300","84.24591570",389.900
"27.98186640","84.24612350",385.800
"27.98195940","84.24627460",383.700
"27.98204460","84.24650120",383.400
"27.98207970","84.24665810",384.500
"27.98210180","84.24682260",386.300
"27.98208920","84.24698690",387.900
"27.98208040","84.24712030",387.000
"27.98204620","84.24729980",386.400
"27.98195020","84.24753610",386.300
"27.98185180","84.24771120",387.000
"27.98173460","84.24788740",387.500
"27.98160880","84.24805060",387.600
"27.98113890","84.24892670",378.700
"27.98102000","84.24912230",378.300
"27.98089140","84.24922590",378.700
"27.98075900","84.24928320",379.400
"27.98034670","84.24943010",379.100
"27.98013840","84.24951240",380.800
"27.97999610","84.24960550",382.800
"27.97992460","84.24973950",384.800
"27.97991120","84.24988560",387.300
"27.97993440","84.24997420",387.500
"27.97999070","84.25005530",386.600
"27.98034170","84.25017550",374.800
"27.98049140","84.25023050",372.200
"27.98064340","84.25031480",369.600
"27.98071370","84.25037920",368.500
"27.98049094","84.24937891",379.900
"27.98075900","84.25046070",368.000
"27.98079430","84.25055090",367.700
"27.98080200","84.25065350",366.900
"27.98074970","84.25096650",365.800
"27.98063960","84.25143310",363.000
"27.98050400","84.25191560",361.800
"27.98040340","84.25202880",362.700
"27.98029860","84.25210400",363.600
"27.97999910","84.25222490",362.000
"27.97980180","84.25231040",361.400
"27.97964960","84.25242080",366.400
"27.97960280","84.25249010",370.000
"27.97956490","84.25258400",372.200
"27.97955520","84.25271520",371.800
"27.97957890","84.25302140",365.800
"27.97957890","84.25308150",365.000
"27.97957030","84.25338460",361.600
"27.97948280","84.25362320",359.100
"27.97900170","84.25424570",357.900
"27.97892150","84.25442850",356.600
"27.97891540","84.25450860",356.200
"27.97890910","84.25459050",356.100
"27.97894520","84.25475190",355.300
"27.97934700","84.25560250",350.000
"27.97942780","84.25579050",348.400
"27.98006000","84.25716460",344.600
"27.98008840","84.25730470",343.700
"27.98008610","84.25744890",343.300
"27.98004100","84.25761040",342.800
"27.97996520","84.25774670",342.500
"27.97986670","84.25789940",342.300
"27.97968690","84.25817710",342.900
"27.97954970","84.25842710",342.800
"27.97917650","84.25902610",337.500
"27.97910540","84.25914470",334.800
"27.97905570","84.25926740",331.100
"27.97902250","84.25942030",326.300
"27.97906090","84.25949200",324.100
"27.98001930","84.26296350",331.800
"27.98001980","84.26309400",335.800
"27.98004260","84.26323020",340.700
"27.98003850","84.26331790",343.200
"27.98001140","84.26339880",345.100
"27.97998750","84.26346590",346.700
"27.97989820","84.26355440",345.900
"27.97968060","84.26372680",342.600
"27.97955570","84.26382530",343.400
"27.97935260","84.26405000",341.900
"27.97925220","84.26419190",340.200
"27.97908970","84.26443350",341.300
"27.97891650","84.26467270",344.400
"27.97874590","84.26488060",344.900
"27.97859630","84.26502320",344.400
"27.97845410","84.26512330",344.100
"27.97828430","84.26520940",344.800
"27.97804580","84.26528620",348.100
"27.97784720","84.26530820",347.000
"27.97721790","84.26536580",346.600
"27.97697760","84.26541520",346.600
"27.97684870","84.26547560",347.100
"27.97676270","84.26556540",348.400
"27.97669250","84.26569780",348.700
"27.97667210","84.26576110",348.800
"27.97666370","84.26581470",348.900
"27.97665190","84.26590360",349.200
"27.97664640","84.26593640",349.300
"27.97663130","84.26609720",349.800
"27.97661080","84.26666400",349.600
"27.97660890","84.26740820",351.300
"27.97660430","84.26749780",351.500
"27.97658870","84.26815030",350.700
"27.97658030","84.26858890",348.500
"27.97658060","84.26903490",347.100
"27.97658170","84.26915310",347.000
"27.97660410","84.26928930",347.200
"27.97663780","84.26940510",347.700
"27.97665080","84.26943970",347.900
"27.97668090","84.26951990",347.500
"27.97673800","84.26961870",347.300
"27.97680190","84.26970390",347.500
"27.97695870","84.26986260",347.600
"27.97861670","84.27140000",338.900
"27.97934550","84.27208140",339.700
"27.97947750","84.27216500",338.900
"27.97964290","84.27222930",338.600
"27.97977170","84.27223180",339.000
"27.97988870","84.27221670",339.700
"27.98000720","84.27219600",340.600
"27.98011170","84.27215270",341.800
"27.98046970","84.27204310",346.700
"27.98059760","84.27203450",345.700
"27.98072460","84.27205650",341.500
"27.98111540","84.27216670",332.200
"27.98147340","84.27229190",331.100
"27.98171670","84.27238700",330.700
"27.98182940","84.27243500",330.000
"27.98192420","84.27250390",329.100
"27.98196820","84.27254470",329.800
"27.98204590","84.27261660",331.100
"27.98221690","84.27280920",335.000
"27.98247930","84.27311170",338.800
"27.98284800","84.27352780",339.400
"27.98312430","84.27383380",341.500
"27.98317240","84.27390080",341.600
"27.98323080","84.27395940",341.100
"27.98330110","84.27403390",340.700
"27.98349920","84.27423750",335.500
"27.98371730","84.27442430",332.300
"27.98405830","84.27466230",331.300
"27.98462510","84.27508990",340.100
"27.98513370","84.27555250",351.100
"27.98540360","84.27581310",350.000
"27.98564210","84.27601680",345.600
"27.98570510","84.27603830",344.900
"27.98648790","84.27632890",344.900
"27.98733030","84.27666600",343.800
"27.98810120","84.27694080",344.600
"27.98828620","84.27702610",345.000
"27.98833700","84.27704840",345.200
"27.98836970","84.27708470",345.400
"27.98841170","84.27713140",345.600
"27.98844360","84.27719590",346.200
"27.98846120","84.27726830",346.800
"27.98855010","84.27807310",350.100
"27.98858930","84.27825940",350.200
"27.98864820","84.27844080",348.400
"27.98868760","84.27861480",346.500
"27.98870530","84.27871000",345.200
"27.98870460","84.27879850",344.600
"27.98868400","84.27887500",344.500
"27.98865010","84.27894870",344.800
"27.98848610","84.27924460",349.200
"27.98847560","84.27925880",349.500
"27.98808980","84.27978050",356.400
"27.98778750","84.28012490",356.800
"27.98750400","84.28049110",355.200
"27.98746300","84.28059560",354.600
"27.98745000","84.28069900",353.600
"27.98745560","84.28087740",351.000
"27.98757860","84.28164850",345.100
"27.98762730","84.28195590",347.200
"27.98772240","84.28259250",344.200
"27.98783600","84.28324880",343.600
"27.98787540","84.28351970",343.300
"27.98804100","84.28446740",348.000
"27.98814480","84.28517290",347.600
"27.98818110","84.28541990",347.700
"27.98819490","84.28551880",347.900
"27.98819160","84.28561770",348.500
"27.98819140","84.28574280",349.400
"27.98817900","84.28587120",350.500
"27.98816650","84.28596000",351.300
"27.98814720","84.28604790",352.300
"27.98813660","84.28610630",352.900
"27.98803840","84.28655920",351.700
"27.98798800","84.28679680",353.300
"27.98741240","84.28946280",353.700
"27.98740410","84.28951730",353.400
"27.98709800","84.29098750",355.000
"27.98694550","84.29145110",354.600
"27.98676910","84.29184620",357.900
"27.98658770","84.29225500",365.500
"27.98630790","84.29270550",364.600
"27.98617810","84.29289760",359.400
"27.98606500","84.29310040",357.000
"27.98604510","84.29316410",356.400
"27.98602180","84.29326370",355.200
"27.98601470","84.29337360",353.900
"27.98599390","84.29435950",351.700
"27.98598330","84.29467920",352.200
"27.98596760","84.29531950",357.400
"27.98589690","84.29622310",364.100
"27.98588910","84.29640320",363.500
"27.98588680","84.29653600",364.500
"27.98588680","84.29665940",365.300
"27.98589280","84.29678130",364.700
"27.98589510","84.29686590",364.300
"27.98591540","84.29695120",363.100
"27.98601170","84.29725290",357.400
"27.98647880","84.29857280",360.600
"27.98657660","84.29888770",357.900
"27.98663760","84.29917660",357.300
"27.98666840","84.29946630",361.300
"27.98668260","84.29976140",365.600
"27.98667820","84.30004780",367.000
"27.98667090","84.30022540",365.400
"27.98667190","84.30034210",364.100
"27.98665610","84.30045410",363.900
"27.98662580","84.30056740",365.100
"27.98658080","84.30068400",366.700
"27.98648960","84.30089730",368.200
"27.98629570","84.30133710",373.500
"27.98616210","84.30168450",377.900
"27.98604880","84.30207170",378.700
"27.98599280","84.30231880",379.400
"27.98596670","84.30243890",380.000
"27.98594130","84.30255100",380.600
"27.98593950","84.30263330",379.700
"27.98593830","84.30270840",378.800
"27.98593890","84.30278690",377.800
"27.98594960","84.30286920",375.800
"27.98603480","84.30362370",370.200
"27.98613950","84.30437600",378.100
"27.98616030","84.30465370",376.000
"27.98616590","84.30492180",374.300
"27.98615920","84.30502180",374.400
"27.98614800","84.30512500",375.700
"27.98612540","84.30520960",377.600
"27.98609460","84.30529490",380.200
"27.98604960","84.30538190",382.800
"27.98599500","84.30546190",385.500
"27.98563669","84.30580056",393.600
"27.98580845","84.30687141",389.800
"27.98582100","84.30688190",389.600
"27.98586430","84.30692150",389.200
"27.98589030","84.30695720",389.300
"27.98592700","84.30702680",389.600
"27.98594010","84.30706300",390.000
"27.98594380","84.30710290",390.800
"27.98595900","84.30726550",394.300
"27.98597260","84.30742640",398.400
"27.98598690","84.30760420",400.700
"27.98599100","84.30767790",401.100
"27.98598810","84.30774610",402.000
"27.98596850","84.30785500",403.100
"27.98595140","84.30795930",403.400
"27.98593650","84.30800110",404.100
"27.98591640","84.30807090",405.100
"27.98588440","84.30817680",408.300
"27.98583110","84.30829620",412.900
"27.98581810","84.30836590",414.200
"27.98581890","84.30843700",414.700
"27.98581570","84.30848790",415.300
"27.98582880","84.30854430",414.800
"27.98585650","84.30866730",414.500
"27.98588320","84.30876690",414.400
"27.98592470","84.30886610",413.800
"27.98603330","84.30906930",409.400
"27.98610290","84.30916870",406.400
"27.98620512","84.30925837",407.400
"27.98728926","84.31276154",434.300
"27.98729370","84.31277010",434.300
"27.98731820","84.31283860",434.900
"27.98750200","84.31353130",441.400
"27.98754480","84.31365120",442.100
"27.98757320","84.31370750",442.500
"27.98758900","84.31375610",442.900
"27.98784200","84.31404140",444.100
"27.98808360","84.31431230",444.800
"27.98858420","84.31485230",447.100
"27.98870300","84.31500840",449.000
"27.98879890","84.31515590",449.600
"27.98889010","84.31532220",450.200
"27.98896660","84.31547940",450.400
"27.98905250","84.31568510",451.300
"27.98908900","84.31580230",452.100
"27.98911130","84.31592360",453.200
"27.98911740","84.31598880",453.900
"27.98912100","84.31606240",454.600
"27.98912090","84.31620260",455.300
"27.98911980","84.31625830",455.400
"27.98911270","84.31632260",455.600
"27.98909260","84.31638300",456.100
"27.98908100","84.31643680",456.300
"27.98862590","84.31786310",464.600
"27.98840590","84.31855260",469.000
"27.98838320","84.31865350",469.600
"27.98837610","84.31876080",470.000
"27.98836320","84.31886840",470.500
"27.98836310","84.31892710",471.100
"27.98837140","84.31899680",472.000
"27.98840570","84.31912570",473.400
"27.98853120","84.31950240",476.300
"27.98868520","84.31986380",477.000
"27.98881550","84.32016760",477.700
"27.98887350","84.32032050",477.800
"27.98891150","84.32045840",477.600
"27.98895400","84.32066380",477.300
"27.98896510","84.32089540",477.600
